uk_VALUE,RDSCUNT_RATE,RATE_YEAR,RATE,BOND_RATE,PRP_M,PRP_M_P,M1A,M1B,M2
1.4617,1.5,0.92,3.91,1.47,22968,9501,32768,83279,279770
1.4602,1.5,0.92,3.91,1.47,22968,9501,32768,83279,279770
1.4737,1.5,0.92,3.91,1.47,22968,9501,32768,83279,279770
1.438,1.5,0.92,3.91,1.47,22968,9501,32768,83279,279770
1.4023,1.5,0.92,3.91,1.47,22968,9501,32768,83279,279770
1.3728,1.5,0.92,3.91,1.47,22968,9501,32768,83279,279770
1.4228,1.25,0.77,3.162,1.53,23426,9624,32558,84840,281989
1.4394,1.25,0.77,3.162,1.53,23426,9624,32558,84840,281989
1.4472,1.25,0.77,3.162,1.53,23426,9624,32558,84840,281989
1.4633,1.25,0.77,3.162,1.53,23426,9624,32558,84840,281989
1.4775,1.25,0.77,3.162,1.53,23426,9624,32558,84840,281989
1.4936,1.25,0.77,3.162,1.53,23426,9624,32558,84840,281989
1.4604,1.25,0.77,3.162,1.53,23426,9624,32558,84840,281989
1.4367,1.25,0.77,3.162,1.53,23426,9624,32558,84840,281989
1.4248,1.25,0.77,3.162,1.53,23426,9624,32558,84840,281989
1.4422,1.25,0.77,3.162,1.53,23426,9624,32558,84840,281989
1.4323,1.25,0.77,3.162,1.53,23426,9624,32558,84840,281989
1.4224,1.25,0.77,3.162,1.53,23426,9624,32558,84840,281989
1.4235,1.25,0.77,3.162,1.53,23426,9624,32558,84840,281989
1.4307,1.25,0.77,3.162,1.53,23426,9624,32558,84840,281989
1.4333,1.25,0.77,3.162,1.53,23426,9624,32558,84840,281989
1.4553,1.25,0.77,3.162,1.53,23426,9624,32558,84840,281989
1.4408,1.25,0.77,3.162,1.53,23426,9624,32558,84840,281989
1.4265,1.25,0.77,3.162,1.53,23426,9624,32558,84840,281989
1.4342,1.25,0.77,3.162,1.53,23426,9624,32558,84840,281989
1.4276,1.25,0.77,3.162,1.53,23426,9624,32558,84840,281989
1.3989,1.25,0.77,3.162,1.52,22714,9097,32589,86475,283340
1.4034,1.25,0.77,3.162,1.52,22714,9097,32589,86475,283340
1.4142,1.25,0.77,3.162,1.52,22714,9097,32589,86475,283340
1.4124,1.25,0.77,3.162,1.52,22714,9097,32589,86475,283340
1.411,1.25,0.77,3.162,1.52,22714,9097,32589,86475,283340
1.3757,1.25,0.77,3.162,1.52,22714,9097,32589,86475,283340
1.384,1.25,0.77,3.162,1.52,22714,9097,32589,86475,283340
1.378,1.25,0.77,3.162,1.52,22714,9097,32589,86475,283340
1.3811,1.25,0.77,3.162,1.52,22714,9097,32589,86475,283340
1.3972,1.25,0.77,3.162,1.52,22714,9097,32589,86475,283340
1.4091,1.25,0.77,3.162,1.52,22714,9097,32589,86475,283340
1.4018,1.25,0.77,3.162,1.52,22714,9097,32589,86475,283340
1.3974,1.25,0.77,3.162,1.52,22714,9097,32589,86475,283340
1.4584,1.25,0.77,3.162,1.52,22714,9097,32589,86475,283340
1.4435,1.25,0.77,3.162,1.52,22714,9097,32589,86475,283340
1.4496,1.25,0.77,3.162,1.52,22714,9097,32589,86475,283340
1.473,1.25,0.77,3.162,1.52,22714,9097,32589,86475,283340
1.4585,1.25,0.77,3.162,1.52,22714,9097,32589,86475,283340
1.4497,1.25,0.77,3.162,1.52,22714,9097,32589,86475,283340
1.4325,1.25,0.77,3.162,1.52,22714,9097,32589,86475,283340
1.4148,1.25,0.77,3.162,1.52,22714,9097,32589,86475,283340
1.43,1.25,0.77,3.162,1.52,22714,9097,32589,86475,283340
1.47,1.25,0.77,2.659,1.55,23304,8982,33437,89734,285649
1.4801,1.25,0.77,2.659,1.55,23304,8982,33437,89734,285649
1.4712,1.25,0.77,2.659,1.55,23304,8982,33437,89734,285649
1.4744,1.25,0.77,2.659,1.55,23304,8982,33437,89734,285649
1.4692,1.25,0.77,2.659,1.55,23304,8982,33437,89734,285649
1.4623,1.25,0.77,2.659,1.55,23304,8982,33437,89734,285649
1.4635,1.25,0.77,2.659,1.55,23304,8982,33437,89734,285649
1.4831,1.25,0.77,2.659,1.55,23304,8982,33437,89734,285649
1.4907,1.25,0.77,2.659,1.55,23304,8982,33437,89734,285649
1.499,1.25,0.77,2.659,1.55,23304,8982,33437,89734,285649
1.4909,1.25,0.77,2.659,1.55,23304,8982,33437,89734,285649
1.4778,1.25,0.77,2.659,1.55,23304,8982,33437,89734,285649
1.4532,1.25,0.77,2.659,1.55,23304,8982,33437,89734,285649
1.4688,1.25,0.77,2.659,1.55,23304,8982,33437,89734,285649
1.4496,1.25,0.77,2.659,1.55,23304,8982,33437,89734,285649
1.4635,1.25,0.77,2.659,1.55,23304,8982,33437,89734,285649
1.4697,1.25,0.77,2.659,1.55,23304,8982,33437,89734,285649
1.4678,1.25,0.77,2.659,1.55,23304,8982,33437,89734,285649
1.4607,1.25,0.77,2.659,1.55,23304,8982,33437,89734,285649
1.4802,1.25,0.77,2.659,1.55,23304,8982,33437,89734,285649
1.4799,1.25,0.77,2.659,1.55,23304,8982,33437,89734,285649
1.4985,1.25,0.77,2.639,1.61,23289,8922,34241,92668,287645
1.5099,1.25,0.77,2.639,1.61,23289,8922,34241,92668,287645
1.5063,1.25,0.77,2.639,1.61,23289,8922,34241,92668,287645
1.5019,1.25,0.77,2.639,1.61,23289,8922,34241,92668,287645
1.509,1.25,0.77,2.639,1.61,23289,8922,34241,92668,287645
1.5145,1.25,0.77,2.639,1.61,23289,8922,34241,92668,287645
1.524,1.25,0.77,2.639,1.61,23289,8922,34241,92668,287645
1.5165,1.25,0.77,2.639,1.61,23289,8922,34241,92668,287645
1.5195,1.25,0.77,2.639,1.61,23289,8922,34241,92668,287645
1.5222,1.25,0.77,2.639,1.61,23289,8922,34241,92668,287645
1.5309,1.25,0.77,2.639,1.61,23289,8922,34241,92668,287645
1.5501,1.25,0.77,2.639,1.61,23289,8922,34241,92668,287645
1.567,1.25,0.77,2.639,1.61,23289,8922,34241,92668,287645
1.5763,1.25,0.77,2.639,1.61,23289,8922,34241,92668,287645
1.5892,1.25,0.77,2.639,1.61,23289,8922,34241,92668,287645
1.5915,1.25,0.77,2.639,1.61,23289,8922,34241,92668,287645
1.5938,1.25,0.77,2.639,1.61,23289,8922,34241,92668,287645
1.6068,1.25,0.77,2.639,1.61,23289,8922,34241,92668,287645
1.6448,1.25,0.77,2.639,1.63,22980,8849,34310,93305,286644
1.6515,1.25,0.77,2.639,1.63,22980,8849,34310,93305,286644
1.6405,1.25,0.77,2.639,1.63,22980,8849,34310,93305,286644
1.6173,1.25,0.77,2.639,1.63,22980,8849,34310,93305,286644
1.6017,1.25,0.77,2.639,1.63,22980,8849,34310,93305,286644
1.5976,1.25,0.77,2.639,1.63,22980,8849,34310,93305,286644
1.6267,1.25,0.77,2.639,1.63,22980,8849,34310,93305,286644
1.6334,1.25,0.77,2.639,1.63,22980,8849,34310,93305,286644
1.6547,1.25,0.77,2.639,1.63,22980,8849,34310,93305,286644
1.6523,1.25,0.77,2.639,1.63,22980,8849,34310,93305,286644
1.6268,1.25,0.77,2.639,1.63,22980,8849,34310,93305,286644
1.6446,1.25,0.77,2.639,1.63,22980,8849,34310,93305,286644
1.6293,1.25,0.77,2.639,1.63,22980,8849,34310,93305,286644
1.6369,1.25,0.77,2.639,1.63,22980,8849,34310,93305,286644
1.6537,1.25,0.77,2.639,1.63,22980,8849,34310,93305,286644
1.6343,1.25,0.77,2.639,1.63,22980,8849,34310,93305,286644
1.6344,1.25,0.77,2.639,1.63,22980,8849,34310,93305,286644
1.6486,1.25,0.77,2.639,1.63,22980,8849,34310,93305,286644
1.6336,1.25,0.77,2.639,1.63,22980,8849,34310,93305,286644
1.6498,1.25,0.77,2.639,1.63,22980,8849,34310,93305,286644
1.6533,1.25,0.77,2.639,1.63,22980,8849,34310,93305,286644
1.6452,1.25,0.77,2.639,1.63,22980,8849,34310,93305,286644
1.6524,1.25,0.77,2.615,1.57,22777,8880,34764,94783,286942
1.6398,1.25,0.77,2.615,1.57,22777,8880,34764,94783,286942
1.6336,1.25,0.77,2.615,1.57,22777,8880,34764,94783,286942
1.623,1.25,0.77,2.615,1.57,22777,8880,34764,94783,286942
1.6158,1.25,0.77,2.615,1.57,22777,8880,34764,94783,286942
1.6027,1.25,0.77,2.615,1.57,22777,8880,34764,94783,286942
1.6301,1.25,0.77,2.615,1.57,22777,8880,34764,94783,286942
1.6185,1.25,0.77,2.615,1.57,22777,8880,34764,94783,286942
1.6179,1.25,0.77,2.615,1.57,22777,8880,34764,94783,286942
1.6294,1.25,0.77,2.615,1.57,22777,8880,34764,94783,286942
1.6439,1.25,0.77,2.615,1.57,22777,8880,34764,94783,286942
1.6417,1.25,0.77,2.615,1.57,22777,8880,34764,94783,286942
1.633,1.25,0.77,2.615,1.57,22777,8880,34764,94783,286942
1.6494,1.25,0.77,2.615,1.57,22777,8880,34764,94783,286942
1.6419,1.25,0.77,2.615,1.57,22777,8880,34764,94783,286942
1.6439,1.25,0.77,2.615,1.57,22777,8880,34764,94783,286942
1.6562,1.25,0.77,2.615,1.57,22777,8880,34764,94783,286942
1.6432,1.25,0.77,2.615,1.57,22777,8880,34764,94783,286942
1.6486,1.25,0.77,2.615,1.57,22777,8880,34764,94783,286942
1.6477,1.25,0.77,2.615,1.57,22777,8880,34764,94783,286942
1.6379,1.25,0.77,2.615,1.57,22777,8880,34764,94783,286942
1.6483,1.25,0.77,2.615,1.57,22777,8880,34764,94783,286942
1.6713,1.25,0.77,2.615,1.57,22777,8880,34764,94783,286942
1.6956,1.25,0.77,2.615,1.47,22692,8941,35712,96748,287654
1.6932,1.25,0.77,2.615,1.47,22692,8941,35712,96748,287654
1.6977,1.25,0.77,2.615,1.47,22692,8941,35712,96748,287654
1.6774,1.25,0.77,2.615,1.47,22692,8941,35712,96748,287654
1.6487,1.25,0.77,2.615,1.47,22692,8941,35712,96748,287654
1.6501,1.25,0.77,2.615,1.47,22692,8941,35712,96748,287654
1.6538,1.25,0.77,2.615,1.47,22692,8941,35712,96748,287654
1.658,1.25,0.77,2.615,1.47,22692,8941,35712,96748,287654
1.6529,1.25,0.77,2.615,1.47,22692,8941,35712,96748,287654
1.6323,1.25,0.77,2.615,1.47,22692,8941,35712,96748,287654
1.6418,1.25,0.77,2.615,1.47,22692,8941,35712,96748,287654
1.6555,1.25,0.77,2.615,1.47,22692,8941,35712,96748,287654
1.6494,1.25,0.77,2.615,1.47,22692,8941,35712,96748,287654
1.6503,1.25,0.77,2.615,1.47,22692,8941,35712,96748,287654
1.6417,1.25,0.77,2.615,1.47,22692,8941,35712,96748,287654
1.643,1.25,0.77,2.615,1.47,22692,8941,35712,96748,287654
1.6235,1.25,0.77,2.615,1.47,22692,8941,35712,96748,287654
1.6212,1.25,0.77,2.615,1.47,22692,8941,35712,96748,287654
1.6331,1.25,0.77,2.615,1.47,22692,8941,35712,96748,287654
1.6314,1.25,0.77,2.615,1.47,22692,8941,35712,96748,287654
1.6168,1.25,0.77,2.615,1.46,22764,8921,35458,97939,288095
1.6269,1.25,0.77,2.615,1.46,22764,8921,35458,97939,288095
1.6354,1.25,0.77,2.615,1.46,22764,8921,35458,97939,288095
1.6378,1.25,0.77,2.615,1.46,22764,8921,35458,97939,288095
1.6445,1.25,0.77,2.615,1.46,22764,8921,35458,97939,288095
1.6512,1.25,0.77,2.615,1.46,22764,8921,35458,97939,288095
1.6557,1.25,0.77,2.615,1.46,22764,8921,35458,97939,288095
1.6649,1.25,0.77,2.615,1.46,22764,8921,35458,97939,288095
1.6695,1.25,0.77,2.615,1.46,22764,8921,35458,97939,288095
1.6588,1.25,0.77,2.615,1.46,22764,8921,35458,97939,288095
1.6436,1.25,0.77,2.615,1.46,22764,8921,35458,97939,288095
1.6501,1.25,0.77,2.615,1.46,22764,8921,35458,97939,288095
1.6522,1.25,0.77,2.615,1.46,22764,8921,35458,97939,288095
1.6266,1.25,0.77,2.615,1.46,22764,8921,35458,97939,288095
1.6228,1.25,0.77,2.615,1.46,22764,8921,35458,97939,288095
1.638,1.25,0.77,2.615,1.46,22764,8921,35458,97939,288095
1.6404,1.25,0.77,2.615,1.46,22764,8921,35458,97939,288095
1.6068,1.25,0.77,2.615,1.46,22764,8921,35458,97939,288095
1.5967,1.25,0.77,2.615,1.46,22764,8921,35458,97939,288095
1.591,1.25,0.77,2.615,1.46,22764,8921,35458,97939,288095
1.5924,1.25,0.77,2.615,1.46,22764,8921,35458,97939,288095
1.6004,1.25,0.77,2.615,1.46,22764,8921,35458,97939,288095
1.595,1.25,0.89,2.611,1.38,22861,8998,36340,100050,289518
1.5878,1.25,0.89,2.611,1.38,22861,8998,36340,100050,289518
1.5926,1.25,0.89,2.611,1.38,22861,8998,36340,100050,289518
1.5904,1.25,0.89,2.611,1.38,22861,8998,36340,100050,289518
1.5899,1.25,0.89,2.611,1.38,22861,8998,36340,100050,289518
1.609,1.25,0.89,2.611,1.38,22861,8998,36340,100050,289518
1.5896,1.25,0.89,2.611,1.38,22861,8998,36340,100050,289518
1.5896,1.25,0.89,2.611,1.38,22861,8998,36340,100050,289518
1.5896,1.25,0.89,2.611,1.38,22861,8998,36340,100050,289518
1.5974,1.25,0.89,2.611,1.38,22861,8998,36340,100050,289518
1.6249,1.25,0.89,2.611,1.38,22861,8998,36340,100050,289518
1.635,1.25,0.89,2.611,1.38,22861,8998,36340,100050,289518
1.64,1.25,0.89,2.611,1.38,22861,8998,36340,100050,289518
1.638,1.25,0.89,2.611,1.38,22861,8998,36340,100050,289518
1.661,1.25,0.89,2.611,1.38,22861,8998,36340,100050,289518
1.6595,1.25,0.89,2.611,1.38,22861,8998,36340,100050,289518
1.6351,1.25,0.89,2.611,1.38,22861,8998,36340,100050,289518
1.6351,1.25,0.89,2.611,1.38,22861,8998,36340,100050,289518
1.6334,1.25,0.89,2.611,1.38,22861,8998,36340,100050,289518
1.6375,1.25,0.89,2.611,1.38,22861,8998,36340,100050,289518
1.6559,1.25,0.89,2.611,1.38,22861,8998,36340,100050,289518
1.6479,1.25,0.89,2.611,1.38,22861,8998,36340,100050,289518
1.641,1.25,0.89,2.579,1.46,22890,9085,37720,101781,290594
1.6383,1.25,0.89,2.579,1.46,22890,9085,37720,101781,290594
1.6571,1.25,0.89,2.579,1.46,22890,9085,37720,101781,290594
1.6565,1.25,0.89,2.579,1.46,22890,9085,37720,101781,290594
1.6586,1.25,0.89,2.579,1.46,22890,9085,37720,101781,290594
1.6721,1.25,0.89,2.579,1.46,22890,9085,37720,101781,290594
1.6681,1.25,0.89,2.579,1.46,22890,9085,37720,101781,290594
1.6612,1.25,0.89,2.579,1.46,22890,9085,37720,101781,290594
1.6543,1.25,0.89,2.579,1.46,22890,9085,37720,101781,290594
1.6657,1.25,0.89,2.579,1.46,22890,9085,37720,101781,290594
1.6795,1.25,0.89,2.579,1.46,22890,9085,37720,101781,290594
1.6768,1.25,0.89,2.579,1.46,22890,9085,37720,101781,290594
1.6756,1.25,0.89,2.579,1.46,22890,9085,37720,101781,290594
1.6658,1.25,0.89,2.579,1.46,22890,9085,37720,101781,290594
1.6529,1.25,0.89,2.579,1.46,22890,9085,37720,101781,290594
1.6599,1.25,0.89,2.579,1.46,22890,9085,37720,101781,290594
1.6577,1.25,0.89,2.579,1.46,22890,9085,37720,101781,290594
1.6671,1.25,0.89,2.579,1.46,22890,9085,37720,101781,290594
1.65825,1.25,0.89,2.579,1.46,22890,9085,37720,101781,290594
1.6494,1.25,0.89,2.579,1.46,22890,9085,37720,101781,290594
1.6409,1.25,0.89,2.579,1.46,22890,9085,37720,101781,290594
1.6626,1.25,0.89,2.563,1.47,23139,9171,38624,103583,292215
1.6641,1.25,0.89,2.563,1.47,23139,9171,38624,103583,292215
1.6578,1.25,0.89,2.563,1.47,23139,9171,38624,103583,292215
1.6515,1.25,0.89,2.563,1.47,23139,9171,38624,103583,292215
1.6429,1.25,0.89,2.563,1.47,23139,9171,38624,103583,292215
1.6302,1.25,0.89,2.563,1.47,23139,9171,38624,103583,292215
1.6242,1.25,0.89,2.563,1.47,23139,9171,38624,103583,292215
1.6257,1.25,0.89,2.563,1.47,23139,9171,38624,103583,292215
1.6236,1.25,0.89,2.563,1.47,23139,9171,38624,103583,292215
1.6285,1.25,0.89,2.563,1.47,23139,9171,38624,103583,292215
1.6234,1.25,0.89,2.563,1.47,23139,9171,38624,103583,292215
1.6369,1.25,0.89,2.563,1.47,23139,9171,38624,103583,292215
1.6135,1.25,0.89,2.563,1.47,23139,9171,38624,103583,292215
1.6083,1.25,0.89,2.563,1.47,23139,9171,38624,103583,292215
1.6083,1.25,0.89,2.563,1.47,23139,9171,38624,103583,292215
1.5956,1.25,0.89,2.563,1.47,23139,9171,38624,103583,292215
1.5955,1.25,0.89,2.563,1.47,23139,9171,38624,103583,292215
1.5941,1.25,0.89,2.563,1.47,23139,9171,38624,103583,292215
1.5971,1.25,0.89,2.563,1.47,23139,9171,38624,103583,292215
1.6001,1.25,0.89,2.563,1.47,23139,9171,38624,103583,292215
1.5892,1.25,0.89,2.563,1.47,23139,9171,38624,103583,292215
1.605,1.25,0.89,2.563,1.47,23139,9171,38624,103583,292215
1.6167,1.25,0.89,2.563,1.47,23139,9171,38624,103583,292215
1.6109,1.25,0.89,2.564,1.51,23393,9365,38699,105071,294710
1.6009,1.25,0.89,2.564,1.51,23393,9365,38699,105071,294710
1.6016,1.25,0.89,2.564,1.51,23393,9365,38699,105071,294710
1.5912,1.25,0.89,2.564,1.51,23393,9365,38699,105071,294710
1.5993,1.25,0.89,2.564,1.51,23393,9365,38699,105071,294710
1.6146,1.25,0.89,2.564,1.51,23393,9365,38699,105071,294710
1.6181,1.25,0.89,2.564,1.51,23393,9365,38699,105071,294710
1.6288,1.25,0.89,2.564,1.51,23393,9365,38699,105071,294710
1.632,1.25,0.89,2.564,1.51,23393,9365,38699,105071,294710
1.624,1.25,0.89,2.564,1.51,23393,9365,38699,105071,294710
1.6305,1.25,0.89,2.564,1.51,23393,9365,38699,105071,294710
1.637,1.25,0.89,2.564,1.51,23393,9365,38699,105071,294710
1.6287,1.25,0.89,2.564,1.51,23393,9365,38699,105071,294710
1.6214,1.25,0.89,2.564,1.51,23393,9365,38699,105071,294710
1.612,1.25,0.89,2.564,1.51,23393,9365,38699,105071,294710
1.6236,1.25,0.89,2.564,1.51,23393,9365,38699,105071,294710
1.6109,1.25,0.89,2.564,1.51,23393,9365,38699,105071,294710
1.6204,1.25,0.89,2.564,1.51,23393,9365,38699,105071,294710
1.6242,1.25,0.89,2.564,1.51,23393,9365,38699,105071,294710
1.6009,1.25,0.89,2.564,1.51,23393,9365,38699,105071,294710
1.5924,1.25,0.89,2.564,1.41,25135,11024,39902,106282,295797
1.5968,1.25,0.89,2.564,1.41,25135,11024,39902,106282,295797
1.5915,1.25,0.89,2.564,1.41,25135,11024,39902,106282,295797
1.5763,1.25,0.89,2.564,1.41,25135,11024,39902,106282,295797
1.5619,1.25,0.89,2.564,1.41,25135,11024,39902,106282,295797
1.565,1.25,0.89,2.564,1.41,25135,11024,39902,106282,295797
1.5679,1.25,0.89,2.564,1.41,25135,11024,39902,106282,295797
1.5606,1.25,0.89,2.564,1.41,25135,11024,39902,106282,295797
1.5477,1.25,0.89,2.564,1.41,25135,11024,39902,106282,295797
1.5464,1.25,0.89,2.564,1.41,25135,11024,39902,106282,295797
1.5432,1.25,0.89,2.564,1.41,25135,11024,39902,106282,295797
1.5201,1.25,0.89,2.564,1.41,25135,11024,39902,106282,295797
1.5239,1.25,0.89,2.564,1.41,25135,11024,39902,106282,295797
1.4974,1.25,0.89,2.564,1.43,24139,10136,38545,105128,295917
1.494,1.25,0.89,2.564,1.43,24139,10136,38545,105128,295917
1.5124,1.25,0.89,2.564,1.43,24139,10136,38545,105128,295917
1.5031,1.25,0.89,2.564,1.43,24139,10136,38545,105128,295917
1.5115,1.25,0.89,2.564,1.43,24139,10136,38545,105128,295917
1.506,1.25,0.89,2.564,1.43,24139,10136,38545,105128,295917
1.5003,1.25,0.89,2.564,1.43,24139,10136,38545,105128,295917
1.4977,1.25,0.89,2.564,1.43,24139,10136,38545,105128,295917
1.5052,1.25,0.89,2.564,1.43,24139,10136,38545,105128,295917
1.5188,1.25,0.89,2.564,1.43,24139,10136,38545,105128,295917
1.5043,1.25,0.89,2.564,1.43,24139,10136,38545,105128,295917
1.5192,1.25,0.89,2.564,1.43,24139,10136,38545,105128,295917
1.5296,1.25,0.89,2.564,1.43,24139,10136,38545,105128,295917
1.5247,1.25,0.89,2.564,1.43,24139,10136,38545,105128,295917
1.5014,1.25,0.89,2.564,1.43,24139,10136,38545,105128,295917
1.5071,1.25,0.89,2.564,1.43,24139,10136,38545,105128,295917
1.5067,1.25,0.89,2.564,1.43,24139,10136,38545,105128,295917
1.4914,1.25,0.89,2.564,1.43,24139,10136,38545,105128,295917
1.4884,1.25,0.89,2.564,1.43,24139,10136,38545,105128,295917
1.4906,1.25,0.89,2.564,1.43,24139,10136,38545,105128,295917
1.4969,1.25,0.89,2.564,1.43,24139,10136,38545,105128,295917
1.509,1.25,0.89,2.564,1.43,24139,10136,38545,105128,295917
1.5186,1.25,0.89,2.564,1.43,24139,10136,38545,105128,295917
1.529,1.25,0.89,2.568,1.44,23906,9903,38689,105817,297050
1.5197,1.25,0.89,2.568,1.44,23906,9903,38689,105817,297050
1.523,1.25,0.89,2.568,1.44,23906,9903,38689,105817,297050
1.5246,1.25,0.89,2.568,1.44,23906,9903,38689,105817,297050
1.5272,1.25,0.89,2.568,1.44,23906,9903,38689,105817,297050
1.5371,1.25,0.89,2.568,1.44,23906,9903,38689,105817,297050
1.5368,1.25,0.89,2.568,1.44,23906,9903,38689,105817,297050
1.5416,1.25,0.89,2.568,1.44,23906,9903,38689,105817,297050
1.5484,1.25,0.89,2.568,1.44,23906,9903,38689,105817,297050
1.5465,1.25,0.89,2.568,1.44,23906,9903,38689,105817,297050
1.5395,1.25,0.89,2.568,1.44,23906,9903,38689,105817,297050
1.5263,1.25,0.89,2.568,1.44,23906,9903,38689,105817,297050
1.5375,1.25,0.89,2.568,1.44,23906,9903,38689,105817,297050
1.5397,1.25,0.89,2.568,1.44,23906,9903,38689,105817,297050
1.5368,1.25,0.89,2.568,1.44,23906,9903,38689,105817,297050
1.5363,1.25,0.89,2.568,1.44,23906,9903,38689,105817,297050
1.5466,1.25,0.89,2.568,1.44,23906,9903,38689,105817,297050
1.5285,1.25,0.89,2.568,1.44,23906,9903,38689,105817,297050
1.516,1.25,0.89,2.568,1.44,23906,9903,38689,105817,297050
1.5303,1.25,0.89,2.568,1.44,23906,9903,38689,105817,297050
1.5308,1.25,0.89,2.568,1.44,23906,9903,38689,105817,297050
1.5242,1.25,0.89,2.568,1.36,24109,9838,39691,106259,297369
1.5135,1.25,0.89,2.568,1.36,24109,9838,39691,106259,297369
1.5134,1.25,0.89,2.568,1.36,24109,9838,39691,106259,297369
1.4889,1.25,0.89,2.568,1.36,24109,9838,39691,106259,297369
1.4739,1.25,0.89,2.568,1.36,24109,9838,39691,106259,297369
1.498,1.25,0.89,2.568,1.36,24109,9838,39691,106259,297369
1.4952,1.25,0.89,2.568,1.36,24109,9838,39691,106259,297369
1.4855,1.25,0.89,2.568,1.36,24109,9838,39691,106259,297369
1.4659,1.25,0.89,2.568,1.36,24109,9838,39691,106259,297369
1.4557,1.25,0.89,2.568,1.36,24109,9838,39691,106259,297369
1.4388,1.25,0.89,2.568,1.36,24109,9838,39691,106259,297369
1.4439,1.25,0.89,2.568,1.36,24109,9838,39691,106259,297369
1.4349,1.25,0.89,2.568,1.36,24109,9838,39691,106259,297369
1.4344,1.25,0.89,2.568,1.36,24109,9838,39691,106259,297369
1.4466,1.25,0.89,2.568,1.36,24109,9838,39691,106259,297369
1.4437,1.25,0.89,2.568,1.36,24109,9838,39691,106259,297369
1.4352,1.25,0.89,2.568,1.36,24109,9838,39691,106259,297369
1.4401,1.25,0.89,2.568,1.36,24109,9838,39691,106259,297369
1.4569,1.25,0.89,2.568,1.36,24109,9838,39691,106259,297369
1.4492,1.25,0.89,2.568,1.36,24109,9838,39691,106259,297369
1.45825,1.25,0.89,2.568,1.36,24109,9838,39691,106259,297369
1.4673,1.375,1.02,2.568,1.44,23987,9841,39708,105643,297159
1.4641,1.375,1.02,2.568,1.44,23987,9841,39708,105643,297159
1.4616,1.375,1.02,2.568,1.44,23987,9841,39708,105643,297159
1.4493,1.375,1.02,2.568,1.44,23987,9841,39708,105643,297159
1.4498,1.375,1.02,2.568,1.44,23987,9841,39708,105643,297159
1.4422,1.375,1.02,2.568,1.44,23987,9841,39708,105643,297159
1.4585,1.375,1.02,2.568,1.44,23987,9841,39708,105643,297159
1.4674,1.375,1.02,2.568,1.44,23987,9841,39708,105643,297159
1.4545,1.375,1.02,2.568,1.44,23987,9841,39708,105643,297159
1.477,1.375,1.02,2.568,1.44,23987,9841,39708,105643,297159
1.4827,1.375,1.02,2.568,1.44,23987,9841,39708,105643,297159
1.4806,1.375,1.02,2.568,1.44,23987,9841,39708,105643,297159
1.4787,1.375,1.02,2.568,1.44,23987,9841,39708,105643,297159
1.4826,1.375,1.02,2.568,1.44,23987,9841,39708,105643,297159
1.485,1.375,1.02,2.568,1.44,23987,9841,39708,105643,297159
1.4952,1.375,1.02,2.568,1.44,23987,9841,39708,105643,297159
1.4986,1.375,1.02,2.568,1.44,23987,9841,39708,105643,297159
1.4985,1.375,1.02,2.568,1.44,23987,9841,39708,105643,297159
1.5098,1.375,1.02,2.568,1.44,23987,9841,39708,105643,297159
1.5081,1.375,1.02,2.568,1.44,23987,9841,39708,105643,297159
1.4947,1.375,1.02,2.568,1.44,23987,9841,39708,105643,297159
1.5126,1.375,1.02,2.592,1.4,24172,9839,40017,106625,298498
1.5179,1.375,1.02,2.592,1.4,24172,9839,40017,106625,298498
1.51795,1.375,1.02,2.592,1.4,24172,9839,40017,106625,298498
1.518,1.375,1.02,2.592,1.4,24172,9839,40017,106625,298498
1.5179,1.375,1.02,2.592,1.4,24172,9839,40017,106625,298498
1.5157,1.375,1.02,2.592,1.4,24172,9839,40017,106625,298498
1.5095,1.375,1.02,2.592,1.4,24172,9839,40017,106625,298498
1.5016,1.375,1.02,2.592,1.4,24172,9839,40017,106625,298498
1.5175,1.375,1.02,2.592,1.4,24172,9839,40017,106625,298498
1.5284,1.375,1.02,2.592,1.4,24172,9839,40017,106625,298498
1.5376,1.375,1.02,2.592,1.4,24172,9839,40017,106625,298498
1.5289,1.375,1.02,2.592,1.4,24172,9839,40017,106625,298498
1.5222,1.375,1.02,2.592,1.4,24172,9839,40017,106625,298498
1.5255,1.375,1.02,2.592,1.4,24172,9839,40017,106625,298498
1.5201,1.375,1.02,2.592,1.4,24172,9839,40017,106625,298498
