Date,y,m,d,tw_Open,tw_High,tw_Low,tw_Close,tw_Adj_Close,jp_Open
2007-05-23,2007,5,23,8232.530273,8256.25,8214.580078,8221.790039,8221.757813,17763.150
2007-05-24,2007,5,24,8231.650391,8249.480469,8207.959961,8216.410156,8216.37793,17680.449
2007-05-25,2007,5,25,8170.580078,8170.580078,8130.169922,8159.970215,8159.939453,17529.270
2007-05-28,2007,5,28,8194.830078,8201.650391,8154.220215,8156.819824,8156.789063,17544.980
2007-05-29,2007,5,29,8178.700195,8229.44043,8166.459961,8181.490234,8181.459473,17524.820
2007-05-30,2007,5,30,8163.810059,8177.759766,8110.279785,8147.339844,8147.309082,17664.369
2007-05-31,2007,5,31,8204.719727,8220.80957,8144.950195,8144.950195,8144.919434,17715.770
2007-06-01,2007,6,1,8236.759766,8261.669922,8224.280273,8249.900391,8249.868164,17949.920
2007-06-04,2007,6,4,8310.089844,8317.599609,8282.790039,8294.790039,8294.757813,18067.900
2007-06-05,2007,6,5,8321.419922,8321.419922,8267.589844,8303.990234,8303.958008,18019.789
2007-06-06,2007,6,6,8330.719727,8376.969727,8313.589844,8314.679688,8314.647461,18001.199
2007-06-07,2007,6,7,8298.969727,8368.55957,8263.610352,8355.259766,8355.227539,17879.010
2007-06-08,2007,6,8,8288.259766,8308.450195,8279.959961,8300.709961,8300.677734,17904.680
2007-06-11,2007,6,11,8351.030273,8359.75,8328.610352,8338.879883,8338.847656,17899.020
2007-06-12,2007,6,12,8371.700195,8396.219727,8345.009766,8370.259766,8370.227539,17845.221
2007-06-13,2007,6,13,8388.490234,8388.490234,8336.530273,8346.389648,8346.357422,17631.869
2007-06-14,2007,6,14,8421.209961,8476.129883,8409,8450.719727,8450.6875,17834.779
2007-06-15,2007,6,15,8519.379883,8578.330078,8511.070313,8573.639648,8573.607422,17945.840
2007-06-20,2007,6,20,8651.259766,8761.879883,8636.469727,8755.879883,8755.847656,18173.070
2007-06-21,2007,6,21,8789.089844,8871.719727,8722.150391,8851.990234,8851.958008,18117.301
2007-06-22,2007,6,22,8879.990234,8884.030273,8799.290039,8846.389648,8846.357422,18177.891
2007-06-25,2007,6,25,8882.299805,8985.929688,8882.299805,8939.19043,8939.157227,18107.680
2007-06-26,2007,6,26,8965.820313,8983.959961,8856.290039,8865.75,8865.717773,18098.330
2007-06-27,2007,6,27,8862.290039,8887.879883,8820.679688,8844.219727,8844.1875,17981.770
2007-06-28,2007,6,28,8914.69043,8914.69043,8841.959961,8892.830078,8892.796875,17915.631
2007-06-29,2007,6,29,8932.179688,8932.950195,8849.040039,8883.209961,8883.176758,18010.500
2007-07-02,2007,7,2,8903.769531,8939.490234,8849.349609,8939.490234,8939.457031,18139.039
2007-07-03,2007,7,3,8983.240234,9019.929688,8977.089844,8996.200195,8996.166992,18206.490
2007-07-04,2007,7,4,9069.320313,9112.740234,9034.5,9068.980469,9068.946289,18158.770
2007-07-05,2007,7,5,9114.05957,9148.780273,9086.19043,9148.780273,9148.746094,18191.891
2007-07-06,2007,7,6,9169.55957,9199.660156,9118.259766,9188.30957,9188.275391,18184.641
2007-07-09,2007,7,9,9246.44043,9369.839844,9239.200195,9369.839844,9369.805664,18226.070
2007-07-10,2007,7,10,9404.759766,9404.759766,9306.620117,9384.730469,9384.696289,18244.689
2007-07-11,2007,7,11,9322.69043,9341.320313,9263.259766,9290.950195,9290.916016,18116.660
2007-07-12,2007,7,12,9346.950195,9400.370117,9316.910156,9354.410156,9354.375977,18105.891
2007-07-13,2007,7,13,9530.719727,9540.349609,9411.040039,9471.299805,9471.264648,18161.020
2007-07-16,2007,7,16,9514.089844,9539.200195,9403.730469,9417.320313,9417.286133,18215.189
2007-07-17,2007,7,17,9444.870117,9513.950195,9337.669922,9509.730469,9509.695313,18269.359
2007-07-18,2007,7,18,9512.389648,9574.69043,9482.549805,9485.349609,9485.314453,18136.061
2007-07-19,2007,7,19,9449.719727,9529.349609,9441.790039,9473.30957,9473.274414,18095.949
2007-07-20,2007,7,20,9537.240234,9585.900391,9487.950195,9585.900391,9585.864258,18148.600
2007-07-23,2007,7,23,9576.05957,9637.179688,9563.719727,9621.570313,9621.53418,17995.711
2007-07-24,2007,7,24,9674.240234,9745.320313,9643.269531,9744.05957,9744.022461,17998.760
2007-07-25,2007,7,25,9683.969727,9763.259766,9656.040039,9740.129883,9740.092773,17810.971
2007-07-26,2007,7,26,9793.759766,9807.910156,9566.419922,9566.419922,9566.383789,17807.230
2007-07-27,2007,7,27,9244.620117,9376.950195,9162.280273,9162.280273,9162.246094,17454.590
2007-07-30,2007,7,30,9037.349609,9136.450195,8996.80957,9072.570313,9072.536133,17138.529
2007-07-31,2007,7,31,9211.799805,9307.80957,9173.480469,9287.25,9287.21582,17318.010
2007-08-01,2007,8,1,9188.599609,9265.700195,8891.879883,8891.879883,8891.84668,17169.199
2007-08-02,2007,8,2,9076.110352,9080.070313,8727.639648,8950.570313,8950.537109,16956.330
2007-08-03,2007,8,3,9104.339844,9134.599609,9025.700195,9057.820313,9057.786133,17019.801
2007-08-06,2007,8,6,8865.580078,8960.75,8856.910156,8941.730469,8941.697266,16781.141
2007-08-07,2007,8,7,9068.040039,9068.830078,8862.30957,8862.30957,8862.277344,17009.631
2007-08-08,2007,8,8,8961.120117,9099.459961,8938.540039,9099.459961,9099.425781,16930.391
2007-08-09,2007,8,9,9213.469727,9219.019531,9140.469727,9182.599609,9182.56543,17170.359
2007-08-10,2007,8,10,8870.269531,8969.30957,8870.269531,8931.30957,8931.276367,16923.211
2007-08-13,2007,8,13,9030.820313,9030.929688,8913.400391,8938.959961,8938.926758,16791.801
2007-08-14,2007,8,14,8952.540039,9023.259766,8840.259766,8910.990234,8910.957031,16824.631
2007-08-15,2007,8,15,8782.049805,8808.589844,8561.019531,8593.040039,8593.007813,16659.070
2007-08-16,2007,8,16,8397.240234,8438.080078,8166.080078,8201.370117,8201.337891,16296.400
2007-08-17,2007,8,17,8209.910156,8307.370117,7987.609863,8090.290039,8090.259277,16035.380
2007-08-20,2007,8,20,8496.969727,8516.75,8397.259766,8515.599609,8515.567383,15477.260
2007-08-21,2007,8,21,8542.129883,8586.730469,8424.009766,8479.080078,8479.047852,15773.860
2007-08-22,2007,8,22,8487.240234,8512.450195,8432.320313,8493.459961,8493.427734,15866.600
2007-08-23,2007,8,23,8699.400391,8735.099609,8686.05957,8732.839844,8732.807617,16093.820
2007-08-24,2007,8,24,8727.089844,8741.639648,8668.049805,8690.089844,8690.057617,16286.010
2007-08-27,2007,8,27,8849.959961,8849.959961,8704.589844,8718.30957,8718.277344,16429.010
2007-08-28,2007,8,28,8697.150391,8753.389648,8672.80957,8727.549805,8727.517578,16214.090
2007-08-29,2007,8,29,8514.469727,8643.320313,8514.469727,8643.320313,8643.288086,16068.100
2007-08-30,2007,8,30,8782.349609,8825.919922,8750.620117,8771.209961,8771.177734,16182.090
2007-08-31,2007,8,31,8807.700195,8982.160156,8785.700195,8982.160156,8982.126953,16270.990
2007-09-03,2007,9,3,9018.889648,9019.410156,8947.05957,8979.959961,8979.926758,16511.070
2007-09-04,2007,9,4,9019.610352,9027.769531,8883.870117,8922.980469,8922.947266,16445.730
2007-09-05,2007,9,5,9017.509766,9026.299805,8902.139648,8913.849609,8913.816406,16506.109
2007-09-06,2007,9,6,8896.669922,9017.080078,8841.639648,9017.080078,9017.046875,16003.880
2007-09-07,2007,9,7,9056.139648,9078.469727,9000.950195,9018.080078,9018.046875,16179.780
2007-09-10,2007,9,10,8868,8953.450195,8845.900391,8937.580078,8937.546875,15906.520
2007-09-11,2007,9,11,8981.339844,9017.299805,8953.370117,9003.120117,9003.086914,15787.860
2007-09-12,2007,9,12,9078.089844,9084.969727,9011.259766,9018.120117,9018.086914,15978.780
2007-09-13,2007,9,13,9062.30957,9062.30957,8924.620117,8927.419922,8927.386719,15886.760
2007-09-14,2007,9,14,8995.530273,9046.509766,8952.879883,9031.629883,9031.59668,15895.050
2007-09-17,2007,9,17,9039.280273,9044.370117,8874.709961,8899.910156,8899.876953,15966.585
2007-09-19,2007,9,19,9090.900391,9090.900391,8900.799805,8926.379883,8926.34668,16038.120
2007-09-20,2007,9,20,8987.519531,9109.519531,8950.620117,8983.030273,8982.99707,16474.660
2007-09-21,2007,9,21,9018.679688,9105.280273,8994.009766,9105.280273,9105.246094,16284.430
2007-09-26,2007,9,26,9180.929688,9269.620117,9178.769531,9257.469727,9257.435547,16388.510
2007-09-27,2007,9,27,9337.040039,9413.650391,9291.719727,9413.650391,9413.616211,16551.939
2007-09-28,2007,9,28,9447.330078,9474.049805,9411.950195,9411.950195,9411.916016,16903.641
2007-10-01,2007,10,1,9523.980469,9555.070313,9474.400391,9488.5,9488.464844,16773.100
2007-10-02,2007,10,2,9597.959961,9642.950195,9582.700195,9623.25,9623.213867,17027.920
2007-10-03,2007,10,3,9650.030273,9783.75,9618.139648,9700.070313,9700.033203,17066.141
2007-10-04,2007,10,4,9663.530273,9676.349609,9574.009766,9627.389648,9627.353516,17085.320
2007-10-05,2007,10,5,9645.629883,9670.129883,9565,9617.259766,9617.223633,17070.609
2007-10-08,2007,10,8,9736.929688,9744.969727,9683.139648,9717.169922,9717.132813,17118.390
2007-10-09,2007,10,9,9743.610352,9743.610352,9591.94043,9639.830078,9639.793945,17166.170
2007-10-11,2007,10,11,9707.929688,9729.469727,9661.230469,9697.669922,9697.632813,17188.811
2007-10-12,2007,10,12,9677.330078,9731.160156,9490.009766,9496.469727,9496.43457,17417.939
2007-10-15,2007,10,15,9565.360352,9577.040039,9431.660156,9518.450195,9518.415039,17399.670
2007-10-16,2007,10,16,9468.879883,9618.030273,9461.269531,9592.469727,9592.433594,17267.070
2007-10-17,2007,10,17,9582.19043,9616.259766,9492.889648,9562.160156,9562.124023,17114.199
2007-10-18,2007,10,18,9605.490234,9667.070313,9574.959961,9637.070313,9637.03418,16974.689
2007-10-19,2007,10,19,9666.580078,9673.959961,9609.580078,9611.719727,9611.683594,16965.000
2007-10-22,2007,10,22,9278.889648,9381.650391,9275.719727,9360.629883,9360.595703,16563.570
2007-10-23,2007,10,23,9419.540039,9512.55957,9419.540039,9502.389648,9502.354492,16486.711
2007-10-24,2007,10,24,9593.200195,9640.490234,9442.620117,9442.620117,9442.585938,16518.000
2007-10-25,2007,10,25,9546.849609,9573.290039,9503.830078,9568.259766,9568.223633,16368.020
2007-10-26,2007,10,26,9637.490234,9661.94043,9573,9631.509766,9631.473633,16358.610
2007-10-29,2007,10,29,9743.730469,9822.370117,9735.429688,9809.879883,9809.842773,16613.301
2007-10-30,2007,10,30,9854.269531,9859.650391,9727.580078,9757.929688,9757.892578,16655.311
2007-10-31,2007,10,31,9777.580078,9787.900391,9664.639648,9711.370117,9711.333008,16620.590
2007-11-01,2007,11,1,9780.589844,9785.75,9556.219727,9598.230469,9598.194336,16812.900
2007-11-02,2007,11,2,9373.410156,9433.070313,9248.339844,9273.089844,9273.055664,16647.400
2007-11-05,2007,11,5,9251.860352,9313.849609,9129.490234,9308.599609,9308.56543,16458.141
2007-11-06,2007,11,6,9324.610352,9368.459961,9278.009766,9292.799805,9292.765625,16152.580
2007-11-07,2007,11,7,9437.429688,9437.429688,9300.219727,9300.219727,9300.185547,16325.180
2007-11-08,2007,11,8,9096.030273,9105.629883,8890.099609,8937.580078,8937.546875,15889.030
2007-11-09,2007,11,9,8962.240234,9016.730469,8853.80957,8970.919922,8970.886719,15675.480
2007-11-12,2007,11,12,8755.370117,8765.509766,8626.580078,8670.610352,8670.578125,15377.370
2007-11-13,2007,11,13,8673.200195,8742.410156,8599.389648,8727.209961,8727.177734,15148.160
2007-11-14,2007,11,14,8965.660156,8993.889648,8940.959961,8942.929688,8942.896484,15311.380
2007-11-15,2007,11,15,8920.030273,8962.209961,8897.889648,8905.410156,8905.376953,15536.350
2007-11-16,2007,11,16,8767.209961,8790.570313,8678.549805,8764.820313,8764.788086,15238.730
2007-11-19,2007,11,19,8818.419922,8838.280273,8680.709961,8680.709961,8680.677734,15177.170
2007-11-20,2007,11,20,8483.610352,8680.860352,8372.049805,8680.860352,8680.828125,14868.980
2007-11-21,2007,11,21,8676.959961,8704.080078,8484.110352,8484.110352,8484.078125,15113.830
2007-11-22,2007,11,22,8431.030273,8573.740234,8390.849609,8499.370117,8499.337891,14726.620
2007-11-23,2007,11,23,8550.700195,8559.049805,8342.200195,8342.200195,8342.167969,14824.095
2007-11-26,2007,11,26,8462.929688,8534.269531,8407.339844,8528.330078,8528.297852,14921.570
2007-11-27,2007,11,27,8319.69043,8454.360352,8207.969727,8375.759766,8375.727539,14953.930
2007-11-28,2007,11,28,8429.089844,8440.120117,8276.259766,8276.259766,8276.227539,15271.140
2007-11-29,2007,11,29,8454.570313,8481.450195,8376.089844,8447.030273,8446.998047,15339.610
2007-11-30,2007,11,30,8499.230469,8590.629883,8499.230469,8586.400391,8586.368164,15520.530
2007-12-03,2007,12,3,8623.120117,8645.620117,8565.080078,8583.839844,8583.807617,15747.470
2007-12-04,2007,12,4,8557.320313,8656.889648,8557,8651.280273,8651.248047,15613.890
2007-12-05,2007,12,5,8626.519531,8705.870117,8601.129883,8676.950195,8676.917969,15418.950
2007-12-06,2007,12,6,8784.69043,8797.610352,8654.860352,8694.410156,8694.37793,15782.400
2007-12-07,2007,12,7,8774.570313,8804.929688,8722.379883,8722.379883,8722.347656,15992.240
2007-12-10,2007,12,10,8700.480469,8706.580078,8594.950195,8598.030273,8597.998047,16007.330
2007-12-11,2007,12,11,8648.879883,8659.360352,8569.540039,8638.330078,8638.297852,16003.090
2007-12-12,2007,12,12,8495.589844,8554.120117,8451.650391,8490.839844,8490.807617,15828.650
2007-12-13,2007,12,13,8485.55957,8522.139648,8187.950195,8187.950195,8187.919434,15818.480
2007-12-14,2007,12,14,8186.25,8202.94043,7922.660156,8118.080078,8118.049316,15547.190
2007-12-17,2007,12,17,8041.600098,8092.959961,7830.850098,7830.850098,7830.820801,15433.300
2007-12-18,2007,12,18,7730.790039,7913.879883,7664.620117,7807.390137,7807.361328,15099.200
2007-12-19,2007,12,19,7881.009766,8020.390137,7865.47998,8014.310059,8014.279297,15165.090
2007-12-20,2007,12,20,8044.169922,8048,7840.709961,7857.080078,7857.050293,15151.370
2007-12-21,2007,12,21,7903.140137,8006.560059,7810.27002,7941.439941,7941.409668,15044.350
2007-12-24,2007,12,24,8074.439941,8135.47998,8061.310059,8135.47998,8135.449219,15242.840
2007-12-25,2007,12,25,8166.180176,8181.609863,8119.850098,8167.069824,8167.039063,15441.330
2007-12-26,2007,12,26,8125.450195,8173.899902,8071.629883,8156.390137,8156.359375,15613.960
2007-12-27,2007,12,27,8169.189941,8355.280273,8169.189941,8313.719727,8313.6875,15616.410
2007-12-28,2007,12,28,8269.320313,8460.179688,8269.320313,8396.950195,8396.917969,15413.370
2007-12-31,2007,12,31,8450.320313,8506.280273,8414.790039,8506.280273,8506.248047,15284.550
2008-01-02,2008,1,2,8491.570313,8532.919922,8319.580078,8323.049805,8323.017578,15284.550
2008-01-03,2008,1,3,8171.680176,8243.929688,8130.410156,8184.200195,8184.169434,15284.550
2008-01-04,2008,1,4,8134.040039,8247.179688,8097.850098,8221.099609,8221.067383,15155.730
2008-01-07,2008,1,7,7959.919922,8015.930176,7883.370117,7883.370117,7883.339844,14549.380
2008-01-08,2008,1,8,7909.259766,8011.069824,7895.779785,7962.910156,7962.879883,14429.300
2008-01-09,2008,1,9,7842.160156,8085.060059,7818.310059,8085.060059,8085.029297,14364.710
2008-01-10,2008,1,10,8153.080078,8177.129883,8057.27002,8057.27002,8057.239258,14546.320
2008-01-11,2008,1,11,8134.109863,8151.950195,8026.339844,8029.310059,8029.279297,14419.430
2008-01-14,2008,1,14,8254,8260.879883,8097.680176,8173.410156,8173.379395,14277.170
2008-01-15,2008,1,15,8316.240234,8546.200195,8312.019531,8428.839844,8428.807617,14134.910
2008-01-16,2008,1,16,8286.30957,8375.05957,8179.540039,8179.540039,8179.509277,13796.730
2008-01-17,2008,1,17,8245.19043,8300.290039,8004.470215,8101.629883,8101.599121,13596.380
2008-01-18,2008,1,18,7934.859863,8184.649902,7883.910156,8184.649902,8184.619141,13577.500
2008-01-21,2008,1,21,8167.47998,8220.629883,8099.589844,8110.200195,8110.169434,13701.430
2008-01-22,2008,1,22,7595.169922,7741.990234,7566.75,7581.959961,7581.931152,13125.230
2008-01-23,2008,1,23,7708.27002,7708.27002,7384.609863,7408.399902,7408.37207,12756.310
2008-01-24,2008,1,24,7639.22998,7653.080078,7412.970215,7517.049805,7517.021484,12952.500
2008-01-25,2008,1,25,7648.290039,7739.589844,7648.290039,7739.589844,7739.561035,13258.770
2008-01-28,2008,1,28,7678.810059,7705.609863,7478.200195,7485.790039,7485.762207,13482.840
2008-01-29,2008,1,29,7593.709961,7603.379883,7447.439941,7576.419922,7576.391113,13246.690
2008-01-30,2008,1,30,7604.290039,7667.069824,7507.52002,7543.5,7543.47168,13500.520
2008-01-31,2008,1,31,7528.180176,7579.430176,7400.740234,7521.129883,7521.101563,13227.480
2008-02-01,2008,2,1,7613.580078,7706.029785,7583.649902,7673.990234,7673.961426,13517.740
2008-02-12,2008,2,12,7568.299805,7619.97998,7530.370117,7553.299805,7553.270996,12998.870
2008-02-13,2008,2,13,7644.799805,7655.890137,7533.600098,7550.549805,7550.520996,13162.950
2008-02-14,2008,2,14,7711.450195,7865.279785,7707,7865.279785,7865.25,13254.590
2008-02-15,2008,2,15,7766.490234,7888.149902,7761.930176,7876.370117,7876.340332,13508.530
2008-02-18,2008,2,18,7925.299805,7988.02002,7872.709961,7890.899902,7890.869629,13627.310
2008-02-19,2008,2,19,7985.470215,8024.410156,7932.790039,8024.410156,8024.379395,13761.760
2008-02-20,2008,2,20,8000.120117,8040.830078,7855.47998,7894.470215,7894.439941,13729.750
2008-02-21,2008,2,21,7982.350098,8085.930176,7972.129883,8085.930176,8085.899414,13462.720
2008-02-22,2008,2,22,8013.350098,8108.709961,7986.970215,8108.709961,8108.679199,13530.190
2008-02-25,2008,2,25,8228.919922,8307.75,8228.919922,8286.30957,8286.277344,13612.310
2008-02-26,2008,2,26,8379.549805,8386.540039,8258.870117,8307.669922,8307.637695,14036.890
2008-02-27,2008,2,27,8401.120117,8462.080078,8362.94043,8462.080078,8462.047852,14007.320
2008-02-29,2008,2,29,8367.450195,8473.709961,8367.450195,8412.759766,8412.727539,13735.440
2008-03-03,2008,3,3,8213.700195,8265.849609,8147.27002,8262.870117,8262.837891,13412.870
2008-03-04,2008,3,4,8279.019531,8471.070313,8279.019531,8470.110352,8470.078125,13080.290
2008-03-05,2008,3,5,8493.969727,8559.589844,8439.349609,8483.950195,8483.917969,12973.030
2008-03-06,2008,3,6,8559.080078,8658.639648,8526.370117,8658.639648,8658.607422,13068.890
2008-03-07,2008,3,7,8537.240234,8624.650391,8513.240234,8531.379883,8531.347656,13024.610
2008-03-10,2008,3,10,8500.80957,8507.290039,8286.570313,8299.370117,8299.337891,12716.840
2008-03-11,2008,3,11,8206.740234,8381.599609,8206.740234,8381.599609,8381.567383,12392.310
2008-03-12,2008,3,12,8577.849609,8577.849609,8424.099609,8435.299805,8435.267578,12841.880
2008-03-13,2008,3,13,8408.459961,8447.980469,8198.769531,8210.990234,8210.958008,12741.260
2008-03-14,2008,3,14,8293.120117,8315.230469,8120.490234,8161.390137,8161.359375,12509.810
2008-03-17,2008,3,17,8041.310059,8053.080078,7900.799805,8005.459961,8005.429199,12089.030
2008-03-18,2008,3,18,8039.290039,8082.569824,7955.47998,8057.819824,8057.789063,11828.990
2008-03-19,2008,3,19,8215.799805,8233.469727,8142.72998,8179.350098,8179.319336,12142.330
2008-03-20,2008,3,20,8151.529785,8343.379883,8124.669922,8337.620117,8337.587891,12236.985
2008-03-21,2008,3,21,8453.55957,8539.910156,8412.519531,8524.990234,8524.958008,12331.640
2008-03-24,2008,3,24,9049.230469,9049.230469,8781.019531,8865.349609,8865.317383,12473.060
2008-03-25,2008,3,25,8853.780273,8899.259766,8761.009766,8795.089844,8795.057617,12639.740
2008-03-26,2008,3,26,8776.19043,8842.519531,8712.389648,8768.019531,8767.987305,12648.970
2008-03-27,2008,3,27,8698.160156,8708.919922,8559.099609,8605.950195,8605.917969,12618.420
2008-03-28,2008,3,28,8591.910156,8668.219727,8564.030273,8623.480469,8623.448242,12594.340
2008-03-31,2008,3,31,8605.900391,8627.530273,8499.030273,8572.589844,8572.557617,12709.280
