Date,y,m,d,tw_Open,tw_High,tw_Low,tw_Close,tw_Adj_Close,jp_Open,jp_Adj_Close,chnsse_Open,chnsse_Adj_Close,chnhs_Open,chnhs_Adj_Close,ko_Open,ko_Adj_Close,iny_Open,iny_Adj Close,ind_Open,ind_Adj_Close,astsp_Open,astsp_Adj_Close,ast_Open,ast_Adj_Close,usdow_Open,usdow_Adj_Close,usnsdq_Open,usnsdq_Adj_Close,usvix_Open,usvix_Adj_Close,ussp_Open,ussp_Adj_Close,eurestx_Open,eurestx_Adj_Close,blx_Open,blx_Adj_Close,fnc_Open,fnc_Adj_Close,grm_Open,grm_Adj Close,cnd_Open,cnd_Adj_Close,mxc_Open,mxc_Adj_Close,agt_Open,agt_Adj_Close,chl_Adj_Close,chl_Open,bx_Open,bx_Adj_Close,Isrl_Open,Isrl_Adj_Close,tw_VALUE,jp_VALUE ,chn_VALUE,chnhk_VALUE,bx_VALUE,cnd_VALUE,ind_VALUE,ko_VALUE,mlx_VALUE,mxc_VALUE,sd_VALUE,nafrc_VALUE,sgp_VALUE,sz_VALUE,aut_VALUE,eur_VALUE,nzn_VALUE,uk_VALUE,RDSCUNT_RATE,RATE_YEAR,RATE,BOND_RATE,PRP_M,PRP_M_P,M1A,M1B,M2,PUR_A,ASSETS,LIABILITIES
1997-08-20,1997,8,20,9831.55957,9856.589844,9797.25,9855.160156,9855.123047,18952.699,19252.230,1135.050,1144.639,15571.900,15855.700,741.160,746.230,590.152,593.153,4166.79,4234.63,2567.2,2567.2,2620.9,2630.7,7915.1,8021.2,1603.29,1628.7,22.57,21.09,926.01,939.35,2589.14,2589.14,2428.9,2423.4,2977,2979.3,4242.17,4251.93,6699.500,6773.100,5040.900,5124.200,850.01,866.47,1206.34,1190.93,11211,10849,296.79,298.04,28.85,118.08,8.32,7.743,1.0887,1.3939,36.2,901,2.78,7.765,8.065,4.75,1.507,1.527,0.7422,1.17468177564049,0.6403,1.5923,5.25,6.03,7.5,6.12,17125,5138,16555,36965,144582,26458,32019,5561
1997-08-21,1997,8,21,9983.339844,10054.549805,9983.339844,10025.129883,10025.091797,19320.330,19157.119,1148.387,1164.545,15921.600,15654.000,745.750,739.470,594.813,603.042,4252.05,4156.16,2584.5,2584.5,2630.7,2649.7,8021.7,7894,1626.88,1607.36,21.35,23.83,939.35,925.05,2581.93,2581.93,2441.2,2420.6,2988,2957.2,4277.74,4204.81,6781.800,6733.000,5124.200,5070.500,866.62,862.06,1196.32,1206.46,11207,11180,298.04,297.46,28.85,117.78,8.3191,7.7435,1.0888,1.3955,36.3,898.9,2.76,7.76,8.0205,4.745,1.498,1.5165,0.7483,1.18090269175491,0.6403,1.5905,5.25,6.03,7.5,6.12,17125,5138,16555,36965,144582,26458,32019,5561
1997-08-22,1997,8,22,9992.280273,10056.160156,9979.730469,10020.549805,10020.511719,19073.609,18650.170,1159.386,1171.833,15497.300,15429.800,738.920,736.620,602.819,574.378,4132.99,4047.67,2554.6,2554.6,2649.7,2620.3,7893.7,7887.9,1581.68,1598.69,25.3,24.74,925.05,923.54,2515.62,2515.62,2406,2367.3,2925.4,2904.2,4155.4,4090.14,6647.700,6709.800,5069.400,5023.400,861.05,843.8,1181.92,1185.87,10920,11158,295.805,293.555,28.8,117.26,8.319,7.7445,1.0925,1.3948,36.4,902,2.775,7.783,7.943,4.69,1.4947,1.4978,0.7482,1.19129330056279,0.647,1.6081,5.25,6.03,7.5,6.12,17125,5138,16555,36965,144582,26458,32019,5561
1997-08-25,1997,8,25,10026.509766,10057.070313,9994.75,10011.469727,10011.431641,18683.471,18656.170,1175.445,1184.096,15411.300,15598.900,744.040,741.760,572.412,540.913,4085.785,4077.455,2571.5,2571.5,2620.3,2637.1,7888.8,7859.6,1601.11,1601.57,24.46,24.1,923.55,920.16,2513.53,2513.53,2371.4,2360.8,2935.3,2898.6,4126.97,4076.75,6722.300,6732.900,5023.500,4996.200,844.86,846.91,1173.25,1183.17,11422,11422,293.57,289.65,28.8,118.73,8.319,7.743,1.0923,1.3917,36.6,907,2.7735,7.76,7.97,4.6955,1.494,1.4996,0.7463,1.18760421408227,0.6465,1.6052,5.25,6.03,7.5,6.12,17125,5138,16555,36965,144582,26458,32019,5561
1997-08-26,1997,8,26,10134.299805,10166.919922,10082.009766,10116.839844,10116.801758,18665.570,18814.980,1186.069,1194.043,15617.700,15547.200,740.770,734.030,540.419,554.221,4038.58,4107.24,2558.8,2558.8,2637.1,2626.3,7859.3,7782.2,1596.04,1591.3,24.4,24.73,920.16,913.02,2466.54,2466.54,2368.4,2341.8,2902.7,2869.3,4050.61,3993.7,6728.900,6697.900,4996.200,4916.500,846.98,846.52,1170.55,1173.37,11651,11626,289.65,287.71,28.8,118.32,8.319,7.7435,1.0925,1.3951,36.5,902,2.789,7.7575,7.885,4.694,1.494,1.4875,0.7465,1.19926570232011,0.646,1.6121,5.25,6.03,7.5,6.12,17125,5138,16555,36965,144582,26458,32019,5561
1997-08-27,1997,8,27,10191.80957,10256.099609,10040.480469,10050.669922,10050.631836,18755.381,18441.939,1195.428,1198.513,15470.100,15534.000,732.550,730.280,554.238,555.445,4131.05,4097.56,2557.9,2557.9,2626.3,2626.5,7774.3,7787.3,1593.73,1595.54,25.06,24.26,913.02,913.7,2467.04,2467.04,2328.4,2341,2847.6,2871.7,3952.17,3992.03,6698.600,6674.200,4916.900,4912.900,847.47,861.85,1168.86,1171.01,11589,11719,287.71,288.56,28.78,118.88,8.3192,7.745,1.0912,1.3917,36.5,905,2.839,7.759,7.879,4.6975,1.517,1.4965,0.74,1.20013779221851,0.6435,1.6103,5.25,6.03,7.5,6.12,17125,5138,16555,36965,144582,26458,32019,5561
1997-08-28,1997,8,28,10067.480469,10067.480469,9796.879883,9827.490234,9827.453125,18472.551,18451.449,1201.059,1213.892,15590.100,14876.100,729.860,716.860,554.692,530.35,4093.76,3963.15,2563.2,2563.2,2626.5,2631.3,7784.3,7694.4,1586.1,1581.32,24.79,24.51,913.7,903.67,2438.6,2438.6,2354.9,2315.2,2895.5,2828.4,4019.55,3897.43,6659.900,6633.000,4912.900,4789.400,861.27,865.3,1155.7,1168.99,11721,11267,288.56,287.52,28.8,118.75,8.3185,7.7467,1.092,1.3878,36.45,905,2.9325,7.7725,7.832,4.704,1.5265,1.4833,0.7365,1.20654986908743,0.6433,1.6158,5.25,6.03,7.5,6.12,17125,5138,16555,36965,144582,26458,32019,5561
1997-09-01,1997,9,1,9861.75,9861.75,9499.519531,9504.990234,9504.955078,18215.221,17974.301,1224.177,1229.865,14112.000,13425.700,691.800,682.200,493.599,485.955,3875.26,3943.67,2525.3,2525.3,2592.5,2590.8,7708,7787.1,1590.585,1599.705,25.32,24.52,906.585,915.625,2439.92,2439.92,2310.4,2354.3,2796.4,2805.8,3942.51,4001.81,6639.100,6653.150,4781.200,4784.800,830.9,810.05,1143.99,1146.14,10643,10109,280.8,280.05,28.85,120.15,8.3184,7.74785,1.092,1.38615,36.51,905.3,2.92975,7.77525,7.881,4.704,1.52125,1.49465,0.7315,1.20002144487732,0.6384,1.60275,5.25,6.03,7.5,6.17,17238,5141,16333,36222,144634,26101,31400,5299
1997-09-02,1997,9,2,9564.44043,9564.44043,9185.490234,9211.669922,9211.635742,18026.600,18232.520,1228.475,1226.303,13777.300,13735.300,679.090,688.780,486.526,479,3944.31,3950.03,2515.7,2515.7,2590.8,2581.9,7631.7,7879.8,1595.07,1618.09,25.85,24.53,899.47,927.58,2514.53,2514.53,2383.7,2435.5,2830.4,2921.2,4018.53,4127.28,6618.300,6673.300,4649.500,4780.200,810.31,826.83,1167.18,1144.68,11065,11063,280.05,285.06,28.9,121.55,8.3183,7.749,1.092,1.3845,36.57,905.6,2.927,7.778,7.93,4.704,1.516,1.506,0.7265,1.19349302066721,0.6335,1.5897,5.25,6.03,7.5,6.17,17238,5141,16333,36222,144634,26101,31400,5299
1997-09-03,1997,9,3,9460.75,9502.730469,9375.769531,9460.759766,9460.724609,18348.631,18735.170,1223.621,1240.820,14334.800,14714.000,690.730,688.630,485.276,512.373,3966.87,3965.39,2553.2,2553.2,2581.9,2619,7875.8,7894.6,1619.96,1618.24,24.41,24.95,927.58,927.86,2537.65,2537.65,2465.4,2439.5,2955.3,2918,4166.61,4062.13,6699.000,6704.200,4781.300,4888.800,828.74,834.18,1198.01,1167.3,11353,11119,288.8,289.23,28.9,121.03,8.3189,7.7478,1.0918,1.3837,36.48,907,2.982,7.773,7.8536,4.7015,1.5175,1.4986,0.7258,1.20421641677931,0.6342,1.5846,5.25,6.03,7.5,6.17,17238,5141,16333,36222,144634,26101,31400,5299
1997-09-04,1997,9,4,9421.339844,9466.610352,9117.870117,9147.849609,9147.81543,18706.070,18615.061,1245.775,1251.298,14609.700,14199.200,687.370,687.990,518.397,533.854,3963.94,4007.04,2542.9,2542.9,2619,2608.5,7894.6,7867.2,1618,1624.63,25.01,25.27,927.86,930.87,2521.34,2521.34,2426.1,2435.4,2876.9,2927,4048.74,4093.43,6710.000,6722.100,4888.800,4891.500,834.69,831.82,1191.93,1198.13,11456,11431,288.79,287.09,28.75,120.72,8.3191,7.7485,1.093,1.3858,36.51,909,2.995,7.789,7.868,4.704,1.519,1.497,0.7321,1.20219656354796,0.6378,1.5855,5.25,6.03,7.5,6.17,17238,5141,16333,36222,144634,26101,31400,5299
1997-09-05,1997,9,5,9278.30957,9304.099609,9141.429688,9290.389648,9290.355469,18577.260,18650.170,1250.604,1251.550,14296.700,14563.600,688.040,700.920,540.311,594.095,4018.59,4032.35,2561.2,2561.2,2608.5,2626,7867.2,7822.4,1633.01,1635.77,24.17,24.31,930.87,929.05,2533.35,2533.35,2429.6,2436.9,2931.8,2924.5,4098.98,4073.71,6749.600,6743.200,4891.700,4927.400,831.82,831.97,1185.74,1195.66,11465,11838,287.34,286.82,28.7,121.09,8.3184,7.7477,1.0918,1.3824,37,909,2.95,7.8075,7.791,4.692,1.515,1.4753,0.7308,1.21275516439772,0.6361,1.592,5.25,6.03,7.5,6.17,17238,5141,16333,36222,144634,26101,31400,5299
1997-09-08,1997,9,8,9357.030273,9357.030273,9133.429688,9149.290039,9149.255859,18661.369,18633.859,1253.145,1255.229,14639.800,14806.500,703.460,697.980,598.532,600.293,4029.85,4087.3,2590.4,2590.4,2626,2656.2,7821.71,7835.2,1641.72,1645.35,24.5,24.4,929.05,931.2,2528.14,2528.14,2422.8,2429.3,2917.4,2940.9,4071.27,4131.26,6758.500,6764.100,4927.500,4933.400,832.12,832.16,1176.97,1185.87,12020,11685,285.89,286.55,28.9,121.02,8.31825,7.7475,1.0912,1.383,36.56,910,2.9175,7.785,7.7685,4.6921,1.5065,1.4875,0.73,1.21608005252209,0.6374,1.5827,5.25,6.03,7.5,6.17,17238,5141,16333,36222,144634,26101,31400,5299
1997-09-09,1997,9,9,9154.05957,9174.429688,9002.769531,9079.360352,9079.326172,18637.160,18695.971,1255.181,1231.027,14861.800,14996.700,694.830,688.970,606.396,597.986,4095.12,4031.55,2609.9,2609.9,2656.2,2674.5,7835,7851.9,1646.59,1656.22,24.76,23.89,931.2,933.62,2512.4,2512.4,2435.4,2405.4,2936,2919.7,4120.04,4104.57,6757.700,6799.500,4933.400,4938.000,832.38,831.59,1184.39,1177.09,11572,11735,288.79,292.41,28.9,119.05,8.3181,7.7457,1.091,1.3845,36.66,911,2.915,7.78,7.799,4.7025,1.503,1.4885,0.73,1.21172501168345,0.636,1.5882,5.25,6.03,7.5,6.17,17238,5141,16333,36222,144634,26101,31400,5299
1997-09-10,1997,9,10,9242.980469,9269.870117,9134.429688,9145.179688,9145.145508,18649.061,18704.770,1230.426,1256.041,15031.600,14805.400,687.520,691.620,597.792,574.999,4018.75,4045.61,2600.8,2600.8,2674.5,2666.5,7847.7,7719.3,1655.67,1639.25,24.2,24.64,933.62,919.03,2478.75,2478.75,2403.6,2363.8,2920.1,2874.6,4101.75,4028,6790.700,6769.500,4937.700,4822.100,830.56,808.26,1179.67,1184.52,11773,11361,292.41,291.04,28.7,119.26,8.3187,7.7453,1.0917,1.3852,36.47,911,2.9165,7.7775,7.7985,4.7025,1.507,1.4774,0.727,1.21177736291808,0.6358,1.589,5.25,6.03,7.5,6.17,17238,5141,16333,36222,144634,26101,31400,5299
1997-09-11,1997,9,11,9038.900391,9134.450195,9027.879883,9115.099609,9115.06543,18625.561,18282.230,1260.519,1242.713,14581.600,14308.300,690.500,695.370,574.218,556.12,4057.9,4010.07,2602,2602,2666.5,2665.8,7716.96,7661,1635.31,1639.86,25.53,25.99,919.03,912.59,2434.49,2434.49,2335.3,2313.7,2848.2,2843.6,3969.23,3890.24,6740.200,6741.900,4822.100,4720.600,805.13,796.85,1178.77,1182.155,11362,11094,289.19,288.43,28.7,119.58,8.3189,7.746,1.0919,1.392,36.65,911,2.9575,7.78,7.7485,4.696,1.512,1.471,0.72,1.21855702857263,0.633,1.5968,5.25,6.03,7.5,6.17,17238,5141,16333,36222,144634,26101,31400,5299
1997-09-12,1997,9,12,9157.230469,9191.719727,9142.530273,9155.240234,9155.206055,18215.619,17965.801,1240.496,1208.697,14194.000,14470.500,694.470,699.330,555.307,546.621,4013.01,3995.94,2575.9,2575.9,2665.8,2640,7661,7743,1642.98,1649.33,25.6,25.17,912.59,923.91,2409.42,2409.42,2311.7,2315.5,2852.3,2834.1,3918.59,3796.61,6760.700,6766.100,4720.600,4848.500,796.85,815.87,1177.87,1179.79,11377,11292,287.915,287.955,28.7,120.93,8.3181,7.746,1.0923,1.3935,36.6,911,2.969,7.7775,7.663,4.689,1.513,1.4662,0.7215,1.23018529784063,0.634,1.6085,5.25,6.03,7.5,6.17,17238,5141,16333,36222,144634,26101,31400,5299
1997-09-15,1997,9,15,8996.709961,9020.730469,8898.129883,8932.019531,8931.986328,18123.859,17824.535,1205.901,1179.286,14642.200,14630.700,697.640,700.360,547.633,550.745,3987.39,4018.42,2599.5,2599.5,2640,2662.9,7743.4,7721.1,1649.76,1634.92,25.77,25.74,923.91,919.77,2430.24,2430.24,2338.4,2341.5,2872.4,2898.6,3848.63,3869.53,6775.800,6787.900,4848.500,4833.100,816.02,800.9,1164.7,1177.99,11320,10865,286.64,287.48,28.7,120.4,8.3181,7.7455,1.0925,1.3922,36.46,911,2.976,7.7675,7.62,4.675,1.508,1.4494,0.7199,1.23625129950625,0.636,1.6042,5.25,6.03,7.5,6.17,17238,5141,16333,36222,144634,26101,31400,5299
1997-09-17,1997,9,17,9070.230469,9123.169922,9020.370117,9087.549805,9087.515625,18032.100,17683.270,1188.885,1167.557,14577.100,14525.100,697.640,700.360,534.497,526.721,4013.68,3928.33,2616,2616,2651.8,2679.3,7897.6,7886.4,1673.66,1666.47,23.88,24.1,945.64,943,2500.16,2500.16,2398.9,2379.8,2967.7,2944,4026.93,3970.44,6886.400,6898.100,4833.300,5009.600,821.77,821.58,1182.82,1175.51,11152,11524,284.87,283.01,28.65,120.99,8.3175,7.7452,1.094,1.3888,36.46,911,3.01,7.75,7.621,4.6825,1.5165,1.4593,0.7163,1.23623430649655,0.6363,1.5985,5.25,6.03,7.5,6.17,17238,5141,16333,36222,144634,26101,31400,5299
1997-09-18,1997,9,18,9075.320313,9141.330078,9055.370117,9141.330078,9141.295898,17682.369,17930.090,1169.670,1172.366,14512.000,14419.500,700.810,701.390,526.326,524.256,3904.42,3884.77,2634.5,2634.5,2679.3,2696.3,7882.4,7922.7,1671.57,1670.02,23.76,23.48,943,947.29,2506.79,2506.79,2381.6,2388.9,2943.5,2978.4,3974.39,4004.04,6923.300,6970.300,5014.300,5074.900,821.66,820.84,1182.82,1175.51,11457,11714,281.4,280.42,28.7,121.98,8.3173,7.7427,1.0945,1.3911,36.4,912,3.02,7.765,7.615,4.678,1.5185,1.4665,0.7165,1.23674272302595,0.6305,1.6137,5.25,6.03,7.5,6.17,17238,5141,16333,36222,144634,26101,31400,5299
1997-09-19,1997,9,19,9189.589844,9292.120117,9187.209961,9243.709961,9243.675781,17936.590,18058.211,1174.769,1184.521,14499.400,14384.100,700.570,689.160,524.272,531.063,3891.63,3825.12,2671,2671,2696.3,2730.4,7923,7917.3,1668.87,1680.36,22.51,22.74,947.29,950.51,2511.17,2511.17,2397.9,2389.4,2985.1,2977.2,4012.3,3983.06,6958.600,6982.700,5074.900,5118.100,820.91,812.32,1181.58,1185.19,11830,11650,281.935,281.245,28.7,121.93,8.3164,7.7422,1.094,1.3902,36.5,916,3.036,7.7525,7.605,4.6775,1.518,1.4588,0.7203,1.2381855099144,0.6335,1.6112,5.25,6.03,7.5,6.17,17238,5141,16333,36222,144634,26101,31400,5299
1997-09-22,1997,9,22,9257.089844,9288.950195,9216.580078,9220.990234,9220.956055,18077.311,18201.320,1184.493,1103.974,14385.100,14108.100,678.770,668.450,531.079,535.585,3830.81,3770.99,2705.7,2705.7,2730.4,2764.9,7918.7,7996.8,1684.31,1689.45,22.87,22.08,950.51,955.43,2558.1,2558.1,2398.9,2414.3,2991.1,3017.5,4011.24,4096.85,7002.200,7015.100,5118.100,5278.700,812.19,807.79,1181.58,1185.19,11880,11712,282.47,282.07,28.7,122.25,8.3159,7.742,1.095,1.389,36.4,916,3.125,7.725,7.695,4.704,1.5285,1.4726,0.7195,1.22586787551325,0.6347,1.6025,5.25,6.03,7.5,6.17,17238,5141,16333,36222,144634,26101,31400,5299
1997-09-23,1997,9,23,9230.089844,9230.089844,9053.769531,9073.769531,9073.735352,18164.280,18310.700,1096.187,1041.965,14144.100,14094.400,666.560,654.370,536.142,539.467,3772.59,3822.42,2718.2,2718.2,2764.9,2776.9,7997.3,7970.1,1691.98,1697.36,22.18,22,955.43,951.93,2546.6,2546.6,2424.1,2405.7,2997.2,2997.2,4107.68,4091.77,7005.500,7014.200,5279.500,5258.500,808.3,809.21,1169.99,1181.7,11698,11516,283.93,285.72,28.66,121.53,8.3154,7.743,1.0952,1.3903,36.4,916,3.075,7.77,7.6345,4.702,1.514,1.4745,0.7195,1.23408064089264,0.636,1.6115,5.25,6.03,7.5,6.17,17238,5141,16333,36222,144634,26101,31400,5299
1997-09-24,1997,9,24,9032,9083.950195,8978.730469,8994.019531,8993.986328,18251.250,18420.080,1064.661,1110.012,14112.800,14205.400,653.300,655.750,539.483,553.63,3834.97,3825.91,2708.3,2708.3,2766,2768.9,7972.3,7906.7,1700.69,1687.41,22.13,22.64,951.93,944.48,2561.21,2561.21,2398.3,2389.7,2983.9,3023.7,4090.17,4150.95,7016.700,7011.800,5258.500,5210.600,809.97,817.31,1162.56,1170.11,11647,11482,285.72,284.66,28.66,120.4,8.3151,7.7402,1.0955,1.3875,36.3,916,3.06,7.8225,7.553,4.6935,1.514,1.4601,0.7206,1.2454291518658,0.6385,1.6103,5.25,6.03,7.5,6.17,17238,5141,16333,36222,144634,26101,31400,5299
1997-09-25,1997,9,25,9168.110352,9168.110352,8785.959961,8791.80957,8791.777344,18370.230,18341.961,1118.369,1117.010,14285.600,14636.600,655.220,647.000,555.273,559.203,3835.8,3887.56,2717.3,2717.3,2768.9,2779.2,7906.7,7848,1685.78,1678.89,22.6,22.96,944.48,937.91,2556.23,2556.23,2391.4,2390.3,3018.6,3005.4,4130.7,4104.93,6992.800,6975.700,5210.600,5228.700,817.42,818.19,1150.52,1162.8,11476,11385,284.69,285.04,28.66,121.3,8.315,7.738,1.0951,1.3842,36.25,917,3.1225,7.815,7.5392,4.6895,1.5205,1.4578,0.7255,1.24696988457082,0.6413,1.6279,5.25,6.03,7.5,6.17,17238,5141,16333,36222,144634,26101,31400,5299
1997-09-26,1997,9,26,8750.780273,8829.099609,8599.820313,8719,8718.967773,18307.689,17994.711,1118.690,1109.634,14648.200,14710.900,644.380,638.260,558.786,549.904,3895.98,3925.24,2714.9,2714.9,2779.2,2775.6,7848.8,7922.2,1686,1682.24,21.96,22.26,937.91,945.22,2555.21,2555.21,2386,2416.7,2980.2,2985.6,4082.54,4135.09,6989.400,6975.900,5228.700,5250.000,818.48,825.91,1155.36,1150.64,11385,11534,289.635,290.315,28.76,120.87,8.315,7.739,1.096,1.3839,36.25,918,3.1425,7.825,7.5734,4.68,1.5255,1.453,0.7227,1.2426013863894,0.6412,1.61,5.25,6.03,7.5,6.17,17238,5141,16333,36222,144634,26101,31400,5299
1997-09-30,1997,9,30,8806.839844,8812.009766,8658.05957,8708.830078,8708.797852,18022.580,17887.711,1083.414,1097.383,14946.700,15049.300,623.930,647.110,547.397,546.672,3911.34,3902.03,2703.1,2703.1,2774.6,2766.9,7990.9,7945.3,1691.18,1685.69,22.32,22.91,953.34,947.28,2581.36,2581.36,2439,2437.6,3003.6,3008.3,4146.53,4154.89,7032.800,7040.200,5269.400,5321.500,825.58,822.47,1151.65,1156.04,11840,11797,294.58,295.59,28.66,120.71,8.3149,7.7385,1.0958,1.3824,36.19,917,3.2475,7.775,7.5975,4.6605,1.5305,1.4548,0.725,1.23921679277183,0.6398,1.6117,5.25,6.03,7.5,6.17,17238,5141,16333,36222,144634,26101,31400,5299
1997-10-01,1997,10,1,8737.080078,8737.080078,8625.839844,8695.019531,8694.987305,17820.381,17842.160,1084.070,1084.070,15040.000,15088.650,646.860,644.920,546.22,536.97,3885.41,3905.51,2716.7,2716.7,2766.9,2779.2,7948.5,8015.5,1690.79,1690.3,22.95,22.32,947.28,955.41,2608.01,2608.01,2442.2,2470.6,2999.1,3054.9,4154.63,4262.98,7070.700,7044.600,5320.600,5354.400,822.5,832.34,1151.98,1151.77,11799,12173,295.59,295.59,28.66,120.8,8.3149,7.737,1.0969,1.3791,36.2,915,3.3675,7.7557,7.602,4.673,1.535,1.4609,0.728,1.2385317061489,0.6425,1.6145,5.25,6.03,7.5,6.36,16426,5111,15693,35249,145556,28099,33013,4914
1997-10-02,1997,10,2,8698.669922,8733.610352,8502.299805,8504.660156,8504.62793,17875.520,17455.039,1084.070,1084.070,15040.000,15088.650,644.440,636.650,536.986,536.908,3896.315,3876.62,2717.6,2717.6,2779.2,2778.1,8015.3,8027.5,1693.34,1702.41,22.55,22.27,955.41,960.46,2609.64,2609.64,2470.5,2472.9,3051.7,3052.1,4271.71,4266.17,7067.400,7055.500,5355.300,5325.500,832.44,834.63,1143.54,1152.1,12173,12397,295.59,295.59,28.7,121.8,8.3149,7.738,1.097,1.3747,37,916,3.325,7.7575,7.599,4.6625,1.533,1.456,0.7283,1.23896989035322,0.6427,1.6135,5.25,6.03,7.5,6.36,16426,5111,15693,35249,145556,28099,33013,4914
1997-10-03,1997,10,3,8393.879883,8537.179688,8393.879883,8537.179688,8537.147461,17468.029,17647.449,1097.380,1097.380,15133.300,15128.000,644.560,640.430,535.492,515.462,3907.22,3847.73,2701.1,2701.1,2778.9,2763.1,8031.5,8038.6,1718.17,1715.87,20.81,21.54,960.46,965.03,2641.68,2641.68,2469.4,2507.1,3067.5,3094,4276.805,4296.26,7129.100,7091.900,5325.500,5314.200,835.07,834.09,1142.98,1143.66,12814,12541,298.165,298.73,28.68,121.93,8.3149,7.7383,1.0968,1.3713,36.25,916,3.378,7.754,7.505,4.6715,1.543,1.4491,0.7275,1.25204005842892,0.6415,1.613,5.25,6.03,7.5,6.36,16426,5111,15693,35249,145556,28099,33013,4914
1997-10-06,1997,10,6,8405.299805,8498.740234,8384.349609,8392.589844,8392.557617,17645.750,17824.779,1100.700,1098.903,15190.500,14776.800,644.680,644.210,515.193,512.878,3850.35,3857.34,2707.9,2707.9,2763.2,2769.7,8039.6,8100.2,1722.39,1721.91,21.98,21.61,965.03,972.69,2635.67,2635.67,2504.3,2515.3,3074.9,3078,4281.9,4326.35,7106.800,7168.400,5314.200,5316.000,834.04,837.6,1131.62,1143.1,12775.5,12511,300.74,301.87,28.65,121.93,8.3145,7.7365,1.0975,1.3718,36.2,916,3.34,7.7625,7.533,4.664,1.5477,1.4521,0.7235,1.24815000299909,0.637,1.613,5.25,6.03,7.5,6.36,16426,5111,15693,35249,145556,28099,33013,4914
1997-10-07,1997,10,7,8285.280273,8368.290039,8177.540039,8221.349609,8221.317383,17843.160,17511.189,1098.294,1102.573,14762.300,14810.800,642.250,630.030,514.186,513.934,3851.94,3909.46,2692.8,2692.8,2769.7,2754.3,8101.7,8178.3,1725.85,1737.27,21.35,20.29,972.69,983.12,2628.43,2628.43,2519.6,2512.9,3078.4,3064.4,4332.02,4311.13,7192.300,7209.900,5314.800,5360.700,836.98,842.93,1118.34,1131.73,12737,12481,301.87,301.69,28.55,122.01,8.3145,7.7365,1.0978,1.373,36.25,917,3.2575,7.746,7.5295,4.669,1.56,1.445,0.725,1.24849720834555,0.641,1.6195,5.25,6.03,7.5,6.36,16426,5111,15693,35249,145556,28099,33013,4914
1997-10-08,1997,10,8,8285.889648,8325.610352,8204.910156,8255.820313,8255.788086,17531.070,17619.180,1122.968,1134.868,14795.200,14838.500,627.680,610.440,515.2,518.925,3912.4,3930.23,2706.7,2706.7,2754.3,2768.4,8178.8,8095.1,1739.91,1741.77,20.39,20.77,983.12,973.84,2625.44,2625.44,2514,2502,3080.6,3024.1,4343.27,4267.4,7223.400,7193.500,5361.200,5300.800,842.89,830.51,1106.97,1118.45,12530,12433,302.89,305.89,28.58,121.09,8.31,7.7365,1.0978,1.3727,36.25,918,3.171,7.7625,7.553,4.672,1.5555,1.4455,0.7285,1.24520453007906,0.6415,1.6208,5.25,6.03,7.5,6.36,16426,5111,15693,35249,145556,28099,33013,4914
1997-10-09,1997,10,9,8373.200195,8461.870117,8364.759766,8461.870117,8461.837891,17623.881,17376.920,1134.591,1122.466,14713.200,14273.100,607.490,609.360,520.923,521.097,3927.85,3979.96,2660.7,2660.7,2768.4,2722.2,8094.08,8061.4,1734.99,1745.85,23.35,22.31,973.84,970.62,2550.22,2550.22,2490.1,2465.9,3002.2,2960.7,4241.31,4179.92,7141.100,7132.500,5300.800,5257.300,830.53,834.04,1121.6,1107.09,12325,12684,305,302.8,28.5,121.18,8.3141,7.736,1.098,1.3747,36.22,918,3.075,7.77,7.553,4.672,1.532,1.4561,0.7356,1.24512537763992,0.6443,1.6245,5.25,6.03,7.5,6.36,16426,5111,15693,35249,145556,28099,33013,4914
1997-10-13,1997,10,13,8503.799805,8512.570313,8444.179688,8463.160156,8463.12793,17318.381,17204.699,1136.429,1119.817,14242.900,14072.900,618.220,613.000,533.938,534.81,4093.92,4066.05,2599.7,2599.7,2694.5,2663.3,8042.8,8072.2,1744.88,1742.12,19.82,20.26,966.98,968.1,2582.03,2582.03,2446.9,2454.2,2969.9,3002.9,4177.33,4225.27,7110.400,7110.400,5267.300,5252.100,825.5,821.19,1116.87,1120.25,12817,12698,304.67,304.25,28.515,121.465,8.31365,7.73685,1.0981,1.37865,36.26,916.1,3.09125,7.7575,7.5677,4.67225,1.53775,1.4588,0.736,1.24313444066195,0.6451,1.6221,5.25,6.03,7.5,6.36,16426,5111,15693,35249,145556,28099,33013,4914
1997-10-14,1997,10,14,8480.769531,8489.379883,8391.299805,8429.349609,8429.317383,17220.080,17306.391,1116.299,1117.928,14147.600,13836.600,619.670,620.680,534.99,528.903,4061.51,4012.4,2598.7,2598.7,2663.3,2662,8073.2,8096.3,1744.83,1732.79,19.86,19.99,968.1,970.28,2584.02,2584.02,2448.2,2458,2994.6,3002.5,4247.51,4215.23,7166.900,7168.800,5252.100,5324.000,821.37,826.93,1106.07,1116.99,12911,12895,305.43,306.6,28.53,121.75,8.3132,7.7377,1.0982,1.3826,36.3,914.2,3.1075,7.745,7.5824,4.6725,1.5435,1.4615,0.7364,1.24114350368397,0.6459,1.6197,5.25,6.03,7.5,6.36,16426,5111,15693,35249,145556,28099,33013,4914
