jp_Adj_Close,chnsse_Open,chnsse_Adj_Close,chnhs_Open,chnhs_Adj_Close,ko_Open,ko_Adj_Close,iny_Open,iny_Adj Close,ind_Open
14212.535,1240.944,1230.126,7700.670,7733.470,313.910,307.270,320.558,292.144,3154.01
14197.700,1226.904,1252.138,7716.600,7860.680,310.420,313.170,293.196,290.907,3168.86
13859.140,1257.379,1233.703,7856.110,7576.570,313.390,310.880,290.989,285.467,3147.53
13983.120,1227.560,1207.001,7450.820,7445.960,308.310,302.210,284.923,271.663,3107.27
13597.300,1199.168,1222.379,7410.810,7170.230,301.250,297.450,271.671,256.826,3111.02
13789.810,1224.395,1222.634,7192.950,7373.510,297.100,292.610,257.524,260.868,3091.04
13997.795,1223.990,1229.862,7372.490,7504.390,291.810,291.930,262.051,262.242,3111.18
14205.780,1231.049,1199.061,7705.470,7834.610,293.480,310.750,262.25,282.152,3163.23
13723.840,1194.313,1221.578,7700.320,7701.610,309.970,303.790,278.894,275.216,3230.98
13909.370,1224.266,1230.211,7760.710,7946.040,307.820,305.730,275.342,274.993,3257.99
13821.430,1231.899,1231.747,7976.270,7837.610,305.780,312.330,274.443,274,3230.84
13406.390,1233.589,1242.896,7811.250,7883.460,311.970,310.320,276.067,276.142,3132.2
13197.120,1242.900,1242.900,7694.215,7814.090,309.520,305.640,276.588,273.86,3132.2
13223.690,1242.900,1242.900,7694.215,7814.090,304.780,308.250,273.941,263.221,2873.97
13021.640,1234.142,1217.457,7694.215,7814.090,307.310,310.870,261.314,258.098,2873.97
13825.610,1214.636,1213.785,7577.180,7744.720,309.840,313.490,258.176,266.162,2940.13
13026.060,1215.952,1228.710,7714.080,7939.510,315.410,305.220,265.476,288.541,3029.1
12879.970,1231.942,1236.932,8026.170,8506.790,310.370,327.960,288.566,304.831,2916.34
13555.010,1239.565,1247.146,8737.230,8990.270,339.710,352.170,304.89,307.408,2914.5
13242.790,1250.676,1244.068,9022.900,9008.830,352.770,346.080,309.004,313.977,2849.1
13070.730,1243.714,1240.595,8962.070,8840.010,347.250,346.130,311.973,303.181,2831.27
12995.370,1243.195,1241.814,8838.640,8970.420,347.990,368.740,303.381,304.838,2875.06
13567.200,1255.051,1246.236,9661.020,9599.050,385.120,373.970,338.138,336.408,2860.94
13808.050,1248.235,1243.645,9620.210,9642.750,372.870,388.350,339.197,336.566,2845.86
14216.330,1243.538,1207.825,9790.740,9662.120,390.410,380.800,337.431,322.311,2845.86
14295.560,1202.208,1216.094,9679.380,9658.580,380.330,382.520,322.321,316.786,2757.04
14144.700,1217.128,1217.429,9557.860,9817.750,383.130,378.830,316.795,313.406,2757.04
13843.460,1215.559,1208.266,9763.030,9778.910,380.600,373.320,312.864,315.302,2908.51
13820.680,1207.202,1216.788,9744.430,9927.050,371.570,360.430,315.381,318.092,2891.36
13516.070,1218.496,1225.929,9807.065,9929.255,360.580,363.910,318.173,312.281,2913.62
13668.720,1226.924,1216.760,9869.700,9931.460,365.110,370.300,312.451,309.403,2825.46
13564.510,1216.014,1217.316,9966.730,10154.940,373.230,384.750,310.055,300.761,2844.15
13952.750,1217.338,1223.478,10217.590,10170.080,406.970,404.610,301.203,307.189,2820.23
14240.280,1225.263,1236.872,10298.910,10358.520,405.120,407.640,310.528,317.173,2815.67
14527.810,1239.498,1235.804,10435.900,10508.250,407.500,413.470,317.263,330.449,2816.74
14341.370,1237.544,1253.275,10558.370,10221.980,415.450,418.200,335.378,355.517,2817.81
14121.970,1258.695,1259.765,10179.530,10139.750,419.340,416.300,358.126,353.967,2849.58
14194.540,1263.963,1283.121,10086.250,9851.930,416.740,424.450,353.479,364.382,2955.77
14108.090,1283.918,1286.559,9702.990,9721.330,423.200,403.240,364.302,357.293,2992.47
14428.020,1287.422,1286.199,9698.510,10137.320,401.600,400.700,357.304,362.996,3017.45
14268.210,1281.990,1282.508,9932.350,9997.990,402.610,404.300,357.976,355.529,2976.28
14428.270,1284.335,1293.743,10010.540,10298.090,418.610,422.210,355.54,356.215,2953.53
14413.000,1296.626,1290.595,10320.960,10148.690,423.590,424.430,356.089,363.099,2947.4
14599.230,1291.002,1285.503,10198.730,10213.420,425.780,423.740,356.637,369.983,2975.78
14354.460,1283.962,1275.607,10219.880,10313.300,422.000,441.060,370.131,379.108,3010.73
14779.940,1272.656,1275.374,10448.090,10233.360,443.340,452.930,381.32,403.64,2966.14
14972.290,1275.903,1273.785,10411.120,10514.530,452.910,453.950,403.637,424.974,2929.99
15164.640,1274.446,1278.916,10648.750,10851.710,454.500,460.780,425,420.068,2925.57
15073.470,1280.265,1263.850,10767.400,10720.990,461.270,461.010,419.346,387.371,2900.36
15207.770,1260.075,1252.818,10763.080,10778.920,462.950,446.590,387.383,394.666,2874.26
15069.390,1252.373,1245.081,10788.420,10742.110,445.970,447.000,395.105,392.308,2825.06
14883.700,1244.922,1247.417,10705.190,10402.320,455.440,451.880,392.32,386.26,2771.69
14835.410,1249.007,1234.358,10258.140,9975.850,451.850,445.960,385.921,387.723,2803.73
14986.620,1233.162,1236.969,10053.140,10055.780,446.170,446.350,387.735,396.952,2819.63
14697.080,1238.292,1232.506,9967.480,10046.150,447.870,448.110,395.889,393.783,2814.93
14639.970,1232.433,1219.196,10024.450,9963.140,449.150,466.340,393.263,390.383,2804.87
14723.490,1234.759,1209.541,10288.080,10428.820,491.980,514.520,390.91,399.448,2851.45
14808.200,1209.835,1223.258,10398.100,10351.080,514.680,509.850,399.48,398.889,2927.95
14931.900,1224.357,1224.087,10293.670,10361.290,511.900,526.520,400.192,398.771,2957.31
14807.800,1224.149,1204.635,10334.020,10315.440,534.470,567.610,399.331,403.656,2972.83
14405.640,1201.846,1214.210,10146.280,9952.000,561.300,555.170,403.603,405.583,3001.94
14111.620,1214.603,1196.296,9878.990,9825.210,558.430,559.300,405.646,404.691,3013.58
14011.190,1193.638,1194.844,9804.730,9952.840,558.010,579.860,404.736,400.753,2968.39
14096.300,1194.942,1183.062,9986.950,9939.390,582.160,545.970,400.765,412.682,2906.47
14126.990,1180.166,1160.090,9933.180,10083.310,537.090,528.890,412.694,405.572,2884.65
14194.290,1155.751,1155.090,10169.540,10226.230,528.400,524.850,405.529,403.95,2875.91
14152.950,1153.663,1154.428,10469.560,10396.010,533.220,565.270,403.978,404.491,2921.27
13779.450,1155.630,1185.966,10396.550,10322.560,565.180,547.750,404.425,406.453,2984.8
13743.090,1186.979,1172.512,10263.690,10158.750,554.480,553.530,405.659,400.507,2987.31
13706.730,1171.708,1168.981,10242.610,10292.200,554.560,555.360,400.519,401.843,2953.55
13709.060,1175.630,1159.937,10263.620,10170.140,557.880,562.460,401.881,400.164,3007.68
13846.900,1157.477,1142.729,10171.210,10225.970,573.955,569.620,400.192,396.721,3041.74
13842.170,1141.885,1142.729,10262.700,10121.440,573.955,569.620,396.916,398.026,3074.44
13537.455,1149.832,1146.700,10117.060,10048.580,581.993,573.200,395.707,403.359,3107.73
13232.740,1123.696,1119.965,9800.670,9891.060,590.030,576.780,394.499,408.691,3129.58
13468.460,1120.668,1132.590,9967.430,10233.800,602.660,612.360,411.796,427.067,3172.31
13536.560,1133.165,1137.729,10585.170,10693.570,620.990,637.590,433.536,457.926,3239.85
13391.810,1138.768,1168.814,10713.150,10722.700,635.160,626.330,458.605,439.481,3356.19
13368.480,1169.913,1172.813,10797.610,10634.270,632.450,640.950,441.552,437.283,3502.48
13360.970,1171.743,1158.868,10530.620,10711.560,648.130,631.190,438.044,436.177,3369.96
13403.600,1153.294,1148.154,10559.860,10273.770,634.920,633.030,436.099,419.092,3380.92
13738.860,1145.898,1148.655,10058.160,10183.130,628.310,604.420,418.892,408.542,3251.18
13771.960,1149.782,1137.309,9994.740,10147.400,604.500,614.570,406.936,402.39,3322.71
13805.060,1135.085,1153.119,10356.060,10402.540,617.380,622.520,406.936,402.39,3217.74
13770.440,1154.160,1158.551,10527.190,10290.110,622.160,618.120,406.936,402.39,3298.49
14028.050,1159.025,1151.374,10288.040,10314.910,622.640,613.430,404.669,392.4285,3260.73
14245.420,1150.302,1158.499,10224.550,10048.570,609.840,582.040,402.402,382.467,3222.97
14154.400,1159.917,1162.350,9904.650,9738.520,576.970,550.580,402.402,382.467,3351.67
14208.810,1161.980,1148.123,9527.290,9499.500,554.450,539.760,402.402,382.467,3309.46
14382.010,1145.067,1138.210,9640.060,9509.830,550.850,531.230,383.774,398.14,3325.84
14450.060,1137.692,1146.493,9571.110,9719.660,534.780,565.200,400.23,410.238,3342.22
14342.320,1147.866,1140.975,9643.600,9360.960,567.880,571.470,409.968,407.259,3359.67
14499.250,1139.835,1134.673,9435.520,9506.900,570.530,571.430,407.584,411.92,3314.94
14465.180,1131.651,1120.531,9485.490,9599.550,572.950,581.670,412.209,409.1,3331.91
14349.830,1119.779,1126.404,9522.340,9502.720,582.820,567.280,408.915,405.152,3251.96
14161.310,1126.842,1116.865,9455.370,9419.850,566.670,553.330,405.428,410.544,3267.67
14086.850,1114.647,1103.497,9390.310,9438.650,552.490,550.150,410.556,409.01,3291.47
13898.080,1101.478,1081.442,9378.550,9190.200,550.400,551.390,409.022,405.541,3241.3
13992.490,1076.816,1065.816,9199.030,9139.600,552.480,545.380,405.89,399.678,3253.93
13902.660,1065.907,1090.087,9082.330,9244.490,539.420,523.380,400.5,402.814,3182.75
13952.400,1090.090,1090.090,9147.500,9076.330,519.910,524.490,403.612,398.669,3221.04
14256.670,1090.090,1090.090,9218.550,9229.340,514.510,508.490,404.31,398.658,3370.6
14500.650,1090.090,1090.090,9330.260,9433.990,508.280,502.880,400.216,397.923,3290.5
14355.450,1090.090,1090.090,9425.780,9677.570,501.740,498.420,397.894,401.986,3292.57
14470.450,1090.090,1090.090,9652.270,9658.070,494.840,499.140,401.998,397.791,3276.91
14367.540,1090.090,1090.090,9803.340,9858.490,503.970,520.060,398.087,396.077,3284.21
14221.750,1092.145,1097.975,9951.110,10020.460,514.475,527.015,396.048,396.313,3447.5
13921.060,1098.294,1100.919,9964.760,9913.580,524.980,533.970,396.772,394.954,3543.03
14170.360,1101.132,1128.736,9910.580,9922.400,535.660,534.490,395.345,395.795,3638.56
14183.450,1130.343,1128.954,9969.000,9912.760,535.090,532.290,396.424,394.142,3660.4
14894.000,1128.618,1132.357,10057.120,10241.120,530.220,539.190,394.971,388.667,3622.02
14779.050,1133.508,1142.107,10401.260,10263.990,544.500,571.840,388.91,384.557,3704.29
15096.700,1143.102,1136.941,10311.490,10532.950,575.530,572.850,384.832,379.41,3758.48
15480.000,1136.022,1132.736,10550.190,10749.010,571.220,569.270,379.62,373.791,3792.56
15502.140,1133.287,1149.925,10728.530,10662.810,568.340,582.070,374.066,378.633,3763.3
15488.860,1151.990,1158.702,10812.530,10801.760,585.950,590.800,378.39,375.926,3700.56
15779.600,1161.494,1164.639,10788.140,10836.860,595.620,592.020,374.261,372.307,3778.97
16072.820,1164.791,1166.930,10869.470,10911.250,591.490,601.830,374.286,379.442,3765.03
16268.110,1167.719,1159.096,10900.430,10940.070,606.730,600.520,379.224,387.87,3749.15
15717.920,1155.271,1151.991,10884.500,10659.320,597.720,578.980,384.767,391.037,3738.9
16378.780,1150.609,1172.921,10817.060,11082.920,580.750,604.220,390.31,394.205,3728.65
1161.793,1175.675,1172.743,11013.170,11107.240,605.220,607.740,394.25,392.271,3691.52
16019.100,1172.977,1170.949,11030.980,11041.010,610.070,614.340,392.039,394.797,3729.75
15515.470,1171.302,1169.034,10839.780,10711.340,610.260,611.480,394.643,391.333,3768.91
15986.040,1167.864,1156.854,10829.260,10826.130,607.450,611.070,391.099,395.817,3702.29
16016.990,1155.348,1161.120,10895.620,10803.310,611.430,609.790,396.027,392.936,3635.67
16008.840,1160.576,1169.489,10801.730,10688.470,603.710,601.070,392.931,392.85,3651.185
15859.120,1171.127,1157.507,10810.230,10940.210,609.060,618.050,393.315,393.613,3666.7
15836.590,1156.370,1158.054,10861.120,10942.200,618.200,618.980,393.47,394.017,3708.39
16327.560,1158.681,1168.504,11017.450,11072.980,618.340,636.890,393.625,394.421,3750.22
16290.190,1170.760,1184.402,11152.790,11343.925,640.150,646.780,394.495,394.961,3614.18
16479.711,1195.948,1199.600,11152.790,11343.925,650.710,666.730,395.364,395.501,3478.14
16554.500,1200.224,1201.634,11288.130,11614.870,668.600,673.360,395.513,395.899,3575.04
16846.689,1203.020,1202.469,11781.560,11727.840,672.360,681.190,395.955,399.99,3582.35
16855.631,1203.441,1205.139,11802.030,11914.100,685.810,687.420,400.002,421.201,3543.24
16507.400,1205.319,1195.337,11738.110,11744.740,692.600,689.640,421.213,421.138,3437.07
16715.160,1192.149,1178.192,11888.490,11899.690,689.010,689.800,421.15,432.505,3445.84
16764.680,1176.771,1181.517,11853.870,11834.130,692.630,687.410,432.805,435.543,3404.875
16727.080,1170.620,1170.620,11867.580,11962.230,688.640,722.010,435.644,447.466,3363.91
16851.580,1168.908,1166.237,12068.360,12490.300,721.110,725.140,447.468,479.518,3370.96
16674.211,1164.616,1159.473,12639.150,12766.440,742.510,766.590,480.957,508.132,3331.71
16697.109,1160.052,1171.603,12696.950,12409.780,768.130,770.430,507.989,485.956,3459.81
16495.020,1171.948,1144.065,12450.010,12543.760,769.050,743.260,485.97,480.611,3437.99
16665.881,1137.910,1137.162,12722.990,12933.540,742.840,740.400,480.734,479.228,3463.07
16923.250,1137.608,1139.997,13114.880,12905.300,742.810,750.990,480.283,473.573,3421.89
16918.510,1139.647,1112.791,12854.440,13127.020,752.370,776.300,473.587,470.392,3296.23
16957.270,1108.911,1091.695,13345.070,13364.790,779.860,793.980,470.632,469.191,3296.23
16942.240,1090.873,1091.089,13568.220,13133.390,791.440,790.030,469.67,481.33,3239.11
16821.885,1091.057,1116.405,13094.900,13179.700,787.560,752.610,482.062,490.975,3292.47
16701.529,1116.107,1120.927,13176.740,13333.200,756.380,752.590,490.99,495.207,3336.54
17001.069,1158.050,1158.050,13297.770,13337.070,757.600,756.590,495.192,523.342,3380.61
17001.069,1120.908,1111.927,13618.300,13559.690,757.600,771.170,531.113,548.225,3381.63
17001.069,1110.937,1116.932,13434.910,13586.210,766.640,790.855,548.174,563.823,3516.73
17300.609,1116.855,1128.224,13679.770,13570.240,775.680,810.540,564.839,580.888,3561.75
16946.520,1129.532,1120.738,13496.460,12997.430,813.710,810.620,586.593,575.101,3713.44
16977.010,1107.365,1071.927,13075.840,13163.200,810.220,814.240,575.084,574.338,3752.79
16743.180,1072.044,1095.402,13091.760,12874.370,813.680,781.410,574.075,573.213,3854.16
16947.359,1096.737,1099.996,12824.770,13012.970,782.280,773.130,573.482,576.487,3941.2
16851.250,1100.857,1088.863,13031.230,13053.670,773.550,742.370,575.095,584.052,3957.25
16810.391,1087.942,1063.277,13141.490,12855.520,744.020,737.830,576.709,591.616,4041.21
16421.020,1057.485,1065.557,12629.120,12588.600,736.250,717.830,591.69,590.782,4091.19
16378.620,1066.519,1059.874,12589.760,12627.100,717.080,729.290,590.563,577.869,4073.03
16128.180,1058.700,1109.089,12532.010,12403.140,732.170,734.980,577.924,593.586,4089.07
16199.990,1114.659,1147.707,12431.570,12375.420,735.000,708.600,593.503,594.035,4130.33
16292.980,1154.806,1168.720,12383.000,12272.140,710.640,710.490,594.118,591.646,4110.25
16390.490,1173.132,1213.654,12307.860,12436.860,706.760,695.600,591.691,613.623,4009.73
16214.230,1223.129,1202.885,12301.660,12346.910,690.880,698.690,613.359,619.859,4029.24
16230.520,1199.225,1236.046,12233.060,12409.160,701.350,720.050,619.886,605.769,4074.49
16177.190,1247.322,1283.020,12486.720,12308.530,726.230,726.660,606.09,603.098,3963.76
15972.680,1291.960,1277.150,12179.120,12059.250,730.930,732.240,602.916,583.632,3805.44
16111.650,1287.075,1279.326,12088.790,12147.120,734.760,736.020,583.534,585.225,3897.04
16408.500,1283.300,1311.594,12139.970,12363.560,733.280,753.720,585.337,583.24,3954.26
16417.990,1319.832,1287.931,12351.270,12458.640,760.570,775.000,583.466,574.298,3921.14
16227.500,1280.477,1268.324,12414.320,12471.610,782.340,778.210,574.212,587.552,3953.64
16300.750,1271.168,1285.579,12523.490,12415.540,779.540,797.500,588.084,612.36,4035.36
16475.891,1287.462,1326.518,12562.710,12837.390,816.350,842.320,588.084,612.36,4075.52
16562.920,1336.030,1333.644,12898.520,12864.860,850.010,853.600,612.858,686.927,4025.07
16622.500,1334.849,1348.606,12776.750,12874.420,847.080,803.460,686.782,678.95,4098.14
17102.619,1371.003,1364.345,13022.350,12839.120,807.350,856.060,678.283,664.549,4090.45
17198.551,1364.917,1364.348,12883.770,12992.760,848.660,848.610,662.211,668.261,4051.91
17188.820,1382.532,1427.707,13028.660,13007.570,834.620,821.910,669.313,679.429,3907.69
17282.000,1453.330,1387.592,13051.190,12935.410,810.320,803.720,680.329,670.14,3965.97
17210.180,1402.345,1460.168,12924.770,13155.120,811.380,829.530,669.976,661.832,3922.71
17470.449,1483.064,1501.007,13370.460,13408.270,838.800,832.260,662.109,681.019,4046.8
17738.850,1506.826,1546.408,13563.160,13994.230,846.540,869.000,707.898,716.439,4143.64
17777.619,1551.875,1564.444,13995.070,14004.880,870.460,875.970,716.846,710.661,4236.01
17586.750,1571.270,1606.500,13929.210,13976.040,880.160,888.630,710.902,700.648,4268.54
17628.320,1615.630,1654.110,13894.150,13780.120,893.280,877.300,701.014,682.099,4137.44
17436.520,1665.985,1593.859,13753.130,13784.510,873.000,882.080,682.413,673.135,4120.56
17610.580,1606.283,1693.160,13768.170,13840.290,888.220,903.050,672.941,672.107,4140.24
17782.789,1722.739,1739.205,13905.680,13765.490,900.460,897.450,672.211,680.541,4166.22
17529.740,1755.561,1689.428,13687.120,13532.140,900.310,883.000,681.091,662.005,4174.61
17932.471,1560.787,1561.389,13859.600,14184.580,925.240,933.420,672.88,670.518,4176.67
18135.061,1627.246,1581.819,14369.720,14506.740,949.010,962.840,670.28,665.124,4261.02
18050.730,1568.830,1517.253,14523.800,14372.610,962.160,989.430,665.366,681.567,4326.77
17958.900,1515.161,1568.652,14273.090,14257.440,995.660,1005.980,681.553,665.751,4340.1
17967.650,1579.143,1577.987,14214.570,14226.300,1010.770,999.110,665.41,660.234,4332.84
17937.730,1577.791,1584.750,14136.060,14222.570,1004.680,1027.930,660.254,656.624,4353.83
18274.180,1588.380,1559.732,14253.800,14061.840,1037.740,1004.250,656.654,663.104,4463.44
18181.090,1547.344,1524.821,14057.260,13980.930,999.640,987.500,663.204,656.168,4652.19
18357.859,1526.977,1559.520,13859.180,13575.570,986.460,953.670,656.187,664.862,4627.23
18431.859,1565.040,1549.336,13631.790,13758.890,952.890,982.140,664.882,660.522,4776.13
18248.301,1547.460,1519.741,13801.030,13545.240,986.790,1020.820,660.621,662.347,4635.87
18532.580,1500.449,1479.076,13515.190,13447.130,1034.410,1024.580,662.433,658.251,4683.99
18395.050,1476.027,1574.603,13636.830,13600.400,1019.590,998.450,658.271,649.842,4703.33
18257.520,1586.885,1609.811,13417.930,13419.660,989.730,965.110,649.578,641.088,4566.59
17730.340,1606.856,1550.730,13419.860,13369.060,957.990,976.660,641.066,642.636,4656
17534.439,1552.245,1585.980,13335.260,13093.700,972.780,904.960,642.517,625.811,4751.98
17491.340,1592.414,1602.031,12992.780,12866.520,891.380,872.940,625.608,592.703,4686.7
17462.721,1605.372,1590.713,12761.620,13075.090,881.730,928.850,592.721,573.199,4632.78
17579.910,1592.452,1597.199,13184.760,13140.420,923.940,944.460,575.685,599.239,4603.69
17869.920,1610.116,1595.860,13125.030,13117.840,958.610,998.710,599.371,616.41,4621.54
17861.859,1599.938,1601.459,12949.720,13186.860,997.490,969.720,617.306,597.856,4590.48
17825.699,1607.062,1616.276,13202.390,13435.430,967.700,959.810,598.164,596.495,4571.36
17969.930,1622.301,1626.841,13435.650,13473.840,961.000,973.330,596.605,618.968,4491.73
