usvix_Adj_Close,ussp_Open,ussp_Adj_Close,eurestx_Open,eurestx_Adj_Close,blx_Open,blx_Adj_Close,fnc_Open,fnc_Adj_Close,grm_Open
41.43,990.47,982.26,2971.38,2971.38,3204.86,3225.68,3662.56,3646.46,4916.39
43.31,982.26,973.89,3003.66,3003.66,3246.41,3291.79,3651.89,3690.75,4782.03
40.605,978.075,998.675,3038.09,3038.09,3338.06,3312.71,3763.88,3695.35,4952.04
37.9,973.89,1023.46,3105.31,3105.31,3302.92,3364.23,3704.47,3803.74,4983.29
39.66,1023.46,1006.2,3051.49,3051.49,3336.11,3305.73,3810.72,3762.13,5140.91
45.29,1006.2,980.19,2903.71,2903.71,3267.95,3204.93,3707.55,3589.35,4919.4
43.74,980.19,1009.06,2890.98,2890.98,3179.34,3171.34,3586.95,3578.34,4683.89
38.57,1009.06,1029.72,2968.55,2968.55,3223.89,3232.18,3678.43,3714.81,4851.82
36.58,1029.72,1037.68,2947.01,2947.01,3235.05,3228.12,3700.99,3698,4928.42
35.94,1037.68,1045.48,2971.83,2971.83,3235.07,3222.37,3744.98,3729.32,4881.45
39.23,1045.48,1018.87,2826.22,2826.22,3191.46,3133.69,3605.33,3525.26,4840.78
38.63,1018.87,1020.09,2781.69,2781.69,3103.61,3087.68,3489.88,3465.22,4716.74
38.58,1020.09,1023.89,2658.27,2658.27,3026.95,3008.35,3379.64,3342.65,4563.26
36.62,1023.89,1029.63,2726.32,2726.32,3047.63,3002.24,3438.96,3347.98,4572.8
32.47,1029.63,1066.09,2820.29,2820.29,3038.45,3053.62,3390.84,3423.78,4553.87
34.66,1066.09,1042.72,2789.07,2789.07,3093.83,3041.53,3520.62,3381.13,4799.39
34.55,1042.72,1044.75,2743.04,2743.04,3010.07,2996.2,3308.29,3310.59,4561.16
34.87,1044.75,1048.69,2785.63,2785.63,3052.97,3044.88,3359.09,3337.64,4579.33
36.08,1048.69,1049.02,2760.26,2760.26,3031.24,3034.91,3281.11,3337.05,4664.7
40.95,1049.02,1017.01,2670.97,2670.97,3004.28,2959.2,3300.93,3197.95,4546.22
43.48,1017.01,986.39,2533.07,2533.07,2901.98,2829.67,3129.34,3038.01,4370.66
40.47,986.39,1002.6,2488.59,2488.59,2739.36,2739.36,2992.73,3039.14,4137.71
41.2,988.56,984.59,2586.69,2586.69,2764.27,2796.21,3042.57,3136.48,3966.31
43.51,984.59,970.68,2541.08,2541.08,2846.82,2817.8,3193.08,3097.69,4234.92
45.74,970.68,959.44,2419.23,2419.23,2792.45,2762.91,3086.31,2959.97,4004.95
42.2,959.44,984.39,2469.87,2469.87,2796.81,2816.29,3020.97,3092.9,3981.78
40.07,984.39,997.71,2628.44,2628.44,2875.17,2944.36,3188.53,3263.32,4075.85
40.23,997.71,994.8,2674.13,2674.13,2960.98,2997.89,3242.26,3278.85,4219.16
38.96,994.8,1005.53,2742.95,2742.95,3005.53,3041.04,3292.79,3361.04,4219.13
33.34,1005.53,1047.49,2741.34,2741.34,3084.23,3100.21,3384.82,3362.26,4364.54
33.13,1056.42,1062.39,2779.79,2779.79,3112.98,3095.17,3398.79,3395.35,4499.46
33.11,1062.39,1063.93,2863.89,2863.89,3117.99,3170.13,3412.52,3492.52,4489.7
33.21,1063.93,1069.92,2818.18,2818.18,3166.91,3123.69,3470.59,3440.78,4616.87
31.53,1069.92,1078.48,2797.33,2797.33,3142.54,3151.72,3464.51,3420.92,4559.79
32.27,1078.48,1070.67,2806.22,2806.22,3139.91,3107.97,3415.56,3393.76,4459.54
32.38,1070.67,1072.32,2829.55,2829.55,3127.73,3135.95,3454.55,3449.48,4459.55
32.95,1072.32,1065.34,2910.1,2910.1,3159.77,3218.21,3513.47,3550.75,4629.8
32.42,1065.34,1068.09,2845.3,2845.3,3172.38,3172.77,3520.49,3493.6,4653.31
29.5,1068.09,1085.93,2832.82,2832.82,3137.44,3142.45,3455.37,3483.43,4556.96
28.05,1085.93,1098.67,2887.11,2887.11,3186.54,3156.09,3524.06,3522.93,4602.89
27.26,1098.67,1111.6,2952.04,2952.04,3202.8,3231.17,3552.45,3569.6,4717.52
27.76,1111.6,1110.84,2952.23,2952.23,3236.83,3262.84,3582.67,3583.64,4793.05
27.37,1110.84,1118.67,3030.34,3030.34,3300.43,3307.72,3628.35,3684.16,4725.49
26.01,1118.67,1133.85,2975.7,2975.7,3317.13,3257.41,3679.27,3596.18,4866.79
25.7,1133.85,1141.01,2972.25,2972.25,3274.22,3241.72,3658.67,3588.63,4834.57
28.09,1141.01,1130.2,2957.79,2957.79,3265.5,3249.89,3605.49,3585.32,4854.81
28.17,1130.2,1128.26,2918.94,2918.94,3231.52,3184.7,3583.89,3544.74,4746.59
28.47,1128.26,1120.97,2935.14,2935.14,3211.5,3178.485,3579.095,3553.485,4698.29
29.03,1117.69,1125.72,2924.97,2924.97,3191.48,3172.27,3574.3,3562.23,4653.16
28.9,1125.72,1135.87,3000.97,3000.97,3204.19,3183.58,3603.28,3621.85,4687.69
27.95,1135.87,1139.32,2982.07,2982.07,3185.71,3172.09,3603.11,3601.57,4787.75
27.13,1139.32,1144.48,2974.98,2974.98,3199.45,3155.05,3648.77,3612.5,4740.26
25.5,1144.48,1152.61,3049.68,3049.68,3165.22,3175.09,3639.38,3706.76,4716.99
22.47,1152.61,1163.55,3133.49,3133.49,3221.39,3225.71,3742.2,3802.7,4832.37
21.84,1163.55,1188.21,3194.17,3194.17,3256.24,3255.64,3831.03,3845.81,4964.61
23.28,1188.21,1182.99,3163.88,3163.88,3281.63,3245.2,3913.02,3839.38,5058.59
22.15,1182.99,1186.87,3167.24,3167.24,3246.81,3238.11,3858.13,3849.84,4941.23
22.12,1184.93,1189.6,3230.34,3230.34,3256.39,3294.2,3879.97,3915.53,4972.06
22.09,1186.87,1192.33,3261.19,3261.19,3297.54,3313.16,3911.26,3950.94,5064.49
26.01,1192.33,1163.63,3179.09,3179.09,3317.6,3276.26,3925.08,3843.38,5135
24.97,1163.63,1175.28,3056.11,3056.11,3282.38,3201.81,3756.98,3688.34,4997.01
25.43,1175.28,1171.25,3017.89,3017.89,3253.82,3222.35,3726.55,3649.91,4871.18
28.7,1171.25,1150.14,3064.55,3064.55,3216.46,3248.49,3611.99,3715.67,4681.5
25.31,1150.14,1176.74,3079.64,3079.64,3216.66,3248.92,3648.48,3738.59,4757.78
24.9,1176.74,1187.7,3095.55,3095.55,3293.93,3278.95,3771.78,3771.22,4830.64
25.58,1187.7,1181.38,3102.99,3102.99,3290.59,3292.79,3763,3765.41,4718.87
25.66,1181.38,1183.49,3111.96,3111.96,3274.77,3296.26,3749.1,3772.61,4692.12
26.81,1183.49,1165.02,3106.59,3106.59,3294.63,3267.02,3739.46,3746.97,4680.63
27.72,1165.02,1166.46,3048.92,3048.92,3232.76,3250.49,3677.05,3695.7,4573.22
31.31,1166.46,1141.2,3045.14,3045.14,3245.54,3241.75,3656.28,3663.21,4499.16
29.42,1141.2,1162.83,3069.72,3069.72,3271.45,3308.95,3677.97,3673.76,4536.57
29.96,1162.83,1161.94,3114.53,3114.53,3357.08,3344.33,3702.78,3707.47,4606.23
27.96,1161.94,1179.98,3148.97,3148.97,3361.54,3397.48,3694.61,3751.17,4688.26
25.04,1179.98,1188.03,3123.38,3123.38,3405.63,3416.89,3745.74,3691.89,4741.96
23.86,1188.03,1202.84,3225.6,3225.6,3429.44,3505.08,3696.72,3803.41,4681.08
22.78,1202.84,1203.57,3248.07,3248.07,3515.93,3474.79,3791.85,3820.47,4820.29
20.21,1203.57,1228.54,3301.32,3301.32,3463.28,3458.94,3807.56,3872.42,4873.34
21.48,1228.54,1226.27,3316.415,3316.415,3476.98,3503.31,3842.53,3872.76,4932.355
23.5,1226.27,1225.49,3331.51,3331.51,3502.14,3526.61,3877.5,3873.1,4991.37
22.18,1225.49,1241.81,3354.71,3354.71,3520.75,3531.92,3869.17,3891.1,5038.06
23.34,1241.81,1231.93,3342.32,3342.32,3551.96,3514.51,3898.93,3942.66,5054.86
24.42,1231.93,1229.23,3342.32,3342.32,3619.535,3597.105,4032.895,4071.72,5113.315
24.46,1228.1,1244.78,3604.67,3604.67,3687.11,3679.7,4166.86,4200.78,5171.77
23.34,1244.78,1272.34,3685.36,3685.36,3708.88,3681.92,4249.11,4294.82,5337.9
24.37,1272.34,1269.73,3627.87,3627.87,3690.83,3608.86,4298.68,4230.67,5482.62
23.28,1269.73,1275.09,3616.57,3616.57,3611.25,3573.96,4261.7,4245.42,5357.08
25.46,1275.09,1263.88,3546.4,3546.4,3583.52,3540.3,4280.61,4201.9,5404.45
28.1,1263.88,1239.51,3502.38,3502.38,3522.53,3496.83,4180.06,4100.7,5278.14
30.11,1239.51,1234.4,3336.45,3336.45,3455.29,3415.15,4031.18,3958.72,5146.2
32.98,1234.4,1212.19,3365.43,3365.43,3436.19,3461.41,3982.53,3997.06,5062.3
29.24,1212.19,1243.26,3426.06,3426.06,3442.37,3386.29,3890.88,4054.81,4882.23
29.24,1227.725,1247.63,3515.43,3515.43,3415.45,3486.35,4087.42,4151.68,5065.91
29.24,1243.26,1252,3515.69,3515.69,3486.45,3478.72,4134.74,4115.99,5098.73
28.6,1252,1256.62,3601.36,3601.36,3510.65,3491.13,4188.79,4190.01,5095.94
30.92,1256.62,1235.16,3561.56,3561.56,3496.45,3441.63,4170.98,4154.03,5161.96
31.95,1235.16,1225.19,3426.11,3426.11,3379.94,3383.77,4082.64,4019.33,5111.6
31.13,1225.19,1233.98,3428.8,3428.8,3336.73,3364.86,3996.37,4050.8,4979.88
29.23,1233.98,1252.31,3433.87,3433.87,3398.16,3377.05,4087.26,4071.28,5032.16
29.73,1252.31,1243.17,3453.7,3453.7,3394.57,3363.52,4126.51,4098.1,5076.7
28.11,1243.17,1265.37,3511.31,3511.31,3360.63,3405.91,4085.99,4199.67,5011.42
26.25,1265.37,1279.64,3547.15,3547.15,3440.95,3411.59,4247.89,4251.8,5113.01
27.67,1279.64,1273,3597.04,3597.04,3402.75,3444.9,4310.69,4303.92,5205.9
28.16,1273,1261.99,3541.43,3541.43,3440.65,3455.19,4275.69,4243.57,5221.2
27.88,1261.99,1272.07,3488.13,3488.13,3437.12,3440.47,4238.05,4188.84,5154.01
29.48,1272.07,1248.49,3487.08,3487.08,3466.56,3458.72,4253.66,4167.42,5136.29
29.67,1248.49,1239.4,3489.98,3489.98,3432.63,3474.56,4118.44,4147.3,5027.82
30.27,1239.4,1243.77,3462.29,3462.29,3467.21,3446.17,4141.32,4154.02,5127.46
31.36,1243.77,1216.14,3342.58,3342.58,3441.34,3385.19,4187.12,4038.49,5070.36
30.45,1216.14,1223.55,3325.56,3325.56,3343.07,3328.73,4013.7,4001.93,4840.72
25.87,1239.22,1272.14,3470.89,3470.89,3454.14,3444.94,4149.04,4165.86,4870.67
26.49,1272.14,1271.18,3537.81,3537.81,3474.92,3444.3,4145.68,4207.95,4929.42
27.21,1271.18,1253.41,3556.69,3556.69,3430.88,3405.25,4204.99,4213.7,4982.06
28.01,1253.41,1245.02,3496.27,3496.27,3397.32,3404.84,4156.48,4152.56,5022.57
27.88,1245.02,1238.33,3484.24,3484.24,3380.75,3361.88,4112.09,4092.94,4930.71
28.37,1238.33,1236.16,3441.74,3441.74,3360.12,3300.03,4096.27,4032.05,4929.03
29.22,1236.16,1225.5,3451.18,3451.18,3312.22,3304.33,4051.65,4048.63,4808.15
29.04,1225.5,1227.7,3393.95,3393.95,3285.78,3294.41,4034.74,4004.16,4804.09
26.67,1227.7,1246.64,3434.49,3434.49,3304.77,3282.98,4037.14,4087.99,4677.96
24.08,1246.64,1275.47,3536.64,3536.64,3305.97,3346.17,4137.87,4189.56,4762.73
24.54,1275.47,1282.73,3495.43,3495.43,3353.8,3322.45,4191.52,4175.97,4876.61
25.02,1282.73,1279.84,3493.54,3493.54,3338.48,3305.39,4208.13,4159.8,4797.69
24.79,1279.84,1286.84,3485.05,3485.05,3291.69,3277.54,4182.69,4162.31,4798.56
24.37,1286.84,1297.68,3521.63,3521.63,3294.27,3302.18,4197.65,4184.38,4757.11
24.84,1297.68,1294.59,3574.73,3574.73,3336.27,3319.57,4232.21,4175.03,5006.81
25.24,1294.59,1307.26,3582.78,3582.78,3330.54,3343.8,4173.07,4185.12,5034.91
25.15,1307.26,1306.38,3606.67,3606.67,3360.35,3348.24,4203.19,4186.35,5064.85
25.57,1306.38,1297.82,3589.16,3589.16,3333.3,3342.52,4178.83,4170.01,5065.8
24.13,1297.82,1316.55,3579.21,3579.21,3329.09,3315.17,4138.73,4152.37,5031.32
24.32,1316.55,1299.29,3633.05,3633.05,3340.7,3322.49,4202.15,4219.65,5066.85
25,1299.29,1297.01,3607.82,3607.82,3315.55,3290.82,4175.5,4197.06,5080.23
27.27,1297.01,1262.14,3520.64,3520.64,3269.2,3214.6,4142.57,4079.47,5013.05
26.6,1262.14,1268.59,3472.44,3472.44,3169.7,3165.75,4065.31,4058.16,4837.59
24.33,1268.59,1289.99,3528.43,3528.43,3184.75,3235.11,4075.5,4137.01,4808.33
24.04,1289.99,1282.8,3488.15,3488.15,3256.91,3227.95,4081.2,4115.71,4889.76
23.54,1282.8,1310.17,3536.62,3536.62,3233.56,3254.37,4123.59,4153.65,4803.64
22.73,1310.17,1300.75,3523.24,3523.24,3286.5,3260.8,4182.87,4141.98,4916.85
23.26,1300.75,1286.37,3559.86,3559.86,3263.28,3251.45,4157.38,4197.88,4842.48
22.06,1286.37,1293.72,3573.6,3573.6,3258.76,3265.25,4154.75,4229.85,4843.69
22.355,1303.745,1305.805,3573.6,3573.6,3270.515,3282.155,4217.21,4267.165,4905.235
22.65,1321.12,1317.89,3644.76,3644.76,3282.27,3299.06,4279.67,4304.48,4966.78
22.81,1317.89,1326.89,3659.41,3659.41,3308.51,3333.94,4303.97,4318.04,4996.67
22.59,1326.89,1343.98,3669.21,3669.21,3340,3321.41,4323.06,4330.7,5048.17
21.77,1343.98,1348.35,3689.61,3689.61,3358.49,3330.59,4394.17,4363.14,5097.02
21.93,1348.35,1358.63,3690.16,3690.16,3320.85,3323.59,4345.84,4355,5101.44
22.73,1358.64,1349.82,3725.4,3725.4,3339.04,3327.75,4393.1,4367.41,5214.95
24.94,1349.82,1328.44,3699.33,3699.33,3327.06,3330.96,4336.99,4349.26,5189.54
23.93,1328.44,1322.85,3652.06,3652.06,3338.5,3320.93,4340.58,4310.64,5158.28
23.9,1322.86,1319,3655.15,3655.15,3312.69,3284.59,4302.51,4300.91,5172.93
26.42,1319,1289.48,3705.63,3705.63,3301.47,3301.57,4341.28,4379.34,5147.72
25.02,1289.48,1306.17,3613.96,3613.96,3261.88,3223.27,4311.89,4253.27,5184.82
23.31,1306.17,1336.12,3643.26,3643.26,3232.36,3255.71,4269.87,4291.6,5102.4
22.62,1336.12,1358.82,3676.61,3676.61,3281.55,3254.23,4335.57,4291.85,5205.32
22.76,1358.83,1356.85,3662.31,3662.31,3263.63,3233.35,4301.21,4262.43,5256.54
23.53,1356.85,1360.04,3678.37,3678.37,3235.01,3244.67,4278.63,4284.4,5193.85
23.36,1360.04,1362.8,3756.2,3756.2,3248.94,3257.86,4317.41,4390.92,5307.07
24.4,1362.8,1350.91,3743.49,3743.49,3264.47,3237.47,4382.31,4374.7,5368.09
25.06,1350.91,1342.83,3735.91,3735.91,3232.55,3233.43,4340.23,4371.53,5336.86
25.07,1342.83,1335.18,3757.87,3757.87,3241.1,3227.69,4373.41,4405.35,5318.27
24.15,1335.18,1354.63,3776.39,3776.39,3246.72,3257.66,4413.72,4442.84,5370.39
25.62,1354.63,1332,3775.33,3775.33,3275.35,3251.54,4479.43,4438.55,5411.21
25.19,1332,1347.31,3716.13,3716.13,3254.04,3232.23,4443.4,4368.17,5337.83
27.44,1347.31,1332.05,3700.37,3700.37,3238.17,3204.23,4406.56,4333.24,5328.97
25.36,1332.05,1345,3683.34,3683.34,3186.34,3180.46,4313.76,4289.56,5276.2
26.62,1345,1340.3,3693.41,3693.41,3180.19,3204.91,4301.54,4347.15,5299.41
25.62,1340.3,1355.61,3702.38,3702.38,3219.45,3238.83,4341.62,4349.98,5250.78
26.13,1355.61,1364,3679.45,3679.45,3240.38,3213.39,4331.21,4354.79,5304.92
25.02,1364,1367.56,3693.62,3693.62,3225.47,3186.61,4347.56,4415.88,5291.925
26.86,1367.56,1337.8,3643.82,3643.82,3210.56,3159.83,4409.15,4323.83,5278.93
27.28,1337.8,1339.49,3574.13,3574.13,3133.1,3097.11,4271.1,4248.94,5166.3
27.26,1339.49,1333.32,3608.77,3608.77,3116.87,3091.8,4279.54,4312.74,5124.67
25.08,1333.32,1344.23,3653,3653,3080.24,3154.44,4301.68,4375.91,5164.61
24.46,1344.23,1338.83,3684.21,3684.21,3153.42,3186.59,4390.64,4421.91,5224.55
24.4,1338.83,1330.29,3691.31,3691.31,3199.12,3199.12,4392.85,4398.13,5244.12
27.62,1330.29,1306.65,3662.855,3662.855,3184.145,3187.905,4371.535,4385.955,5230.25
28.9,1306.65,1284.4,3634.4,3634.4,3169.17,3176.69,4350.22,4373.78,5216.38
27.57,1284.4,1304.76,3643.9,3643.9,3186.7,3150.22,4352.94,4376.68,5125.5
28.12,1304.76,1281.41,3587.16,3587.16,3147.21,3096.99,4398.17,4326.44,5199.99
25.39,1281.41,1301.84,3602.45,3602.45,3092.47,3107.61,4307.2,4315.04,5028.82
26.005,1291.625,1298.05,3629.46,3629.46,3099.89,3101.42,4325.74,4351.29,5114.71
26.62,1301.84,1294.26,3610.59,3610.59,3100.49,3107.16,4323.08,4313.69,5095.73
26.21,1294.26,1294.81,3615.54,3615.54,3103.63,3076.59,4307.2,4315.34,5034.83
26.2,1294.81,1299.54,3650.98,3650.98,3087.59,3086.02,4325.57,4354.52,5051.17
23.43,1299.54,1327.75,3671.42,3671.42,3089.99,3135.04,4351.01,4344.25,5067.51
23.78,1327.75,1334.52,3717.94,3717.94,3130.02,3167.97,4357.45,4404.24,5138.9
24.02,1334.52,1317.33,3721.67,3721.67,3183.28,3201.99,4408.29,4407.58,5228.32
23.9,1317.33,1318.64,3739.07,3739.07,3214.72,3204.87,4413.58,4422.39,5187.93
25.32,1318.64,1302.82,3706.76,3706.76,3197.57,3159.37,4423.87,4380.99,5264.54
25.9,1302.82,1293.64,3749.67,3749.67,3161.33,3196.71,4397.64,4385.83,5209.48
26.51,1293.64,1294,3735.77,3735.77,3191.15,3176.36,4373.54,4372.39,5271.63
25.91,1294,1301.16,3742.88,3742.88,3170.57,3191.45,4365.13,4418.18,5276.64
22.4,1301.16,1330.41,3780.6,3780.6,3186.09,3199.92,4420.13,4481.75,5331.38
21.95,1330.41,1339.9,3806.55,3806.55,3214.95,3198.9,4501.86,4508.77,5405.61
21.81,1342.84,1349,3867.89,3867.89,3228.71,3241.12,4532.04,4545.09,5366.28
21.7,1349,1335.88,3857.06,3857.06,3228.22,3216.58,4504.95,4538.04,5471.7
21.32,1335.87,1333.06,3828.79,3828.79,3210.65,3153.71,4508.19,4481.66,5436.72
23.06,1333.06,1315.78,3779.39,3779.39,3173.8,3123.95,4508.99,4434.21,5412.37
21.76,1315.78,1315.31,3739.81,3739.81,3115.77,3133.72,4400.48,4416.89,5318.89
22.63,1315.31,1331.35,3766.49,3766.49,3128.96,3150.44,4410.35,4465.23,5319.88
22.51,1331.35,1351.45,3787.49,3787.49,3144.11,3153.01,4479.39,4503.83,5370.01
21.09,1351.45,1372.71,3788.66,3788.66,3159.03,3135.16,4512.52,4536.61,5375.42
18.66,1380.96,1391.22,3888.11,3888.11,3161.94,3175.18,4586.13,4620.67,5489.88
19.695,1386.09,1389.67,3971.84,3971.84,3186.99,3179.55,4655.46,4697.84,5533.2
20.73,1391.22,1388.12,3968.99,3968.99,3165.42,3147.69,4643.48,4692.51,5632.18
20.35,1388.12,1395.86,3950.49,3950.49,3145.61,3124.48,4665.92,4662.2,5606.71
20.24,1395.86,1394.42,3951,3951,3137.65,3099.85,4671.07,4631.13,5601.87
17.96,1394.42,1403.28,3962.42,3962.42,3100.04,3122.98,4615.84,4647.83,5598.51
19.73,1403.28,1399.1,3962.35,3962.35,3115.91,3106.49,4653.96,4662.28,5662.07
19.95,1399.1,1393.56,3905.52,3905.52,3106.71,3099.57,4653.36,4594.65,5646.34
19.71,1393.56,1398.17,3922.49,3922.49,3100,3143.58,4653.36,4594.65,5579.49
18.68,1398.17,1409.62,3960.67,3960.67,3149.81,3167.03,4610.66,4665.67,5608.38
17.42,1409.62,1418.78,3952.2,3952.2,3149.01,3104.69,4657.28,4656.79,5644.85
19.07,1418.78,1407.65,3946.4,3946.4,3131.47,3111.23,4654.45,4618.75,5632.99
21.79,1407.65,1377.1,3856.65,3856.65,3113.4,3083.97,4603.85,4548.31,5621.06
21.46,1377.1,1379.29,3798.69,3798.69,3098.935,3074.33,4501.98,4501.27,5461.94
23.05,1379.29,1360.97,3762.34,3762.34,3084.47,3064.69,4497.45,4489.57,5417.11
23.32,1360.97,1356.94,3723.55,3723.55,3033.82,3012.56,4464.67,4440.45,5349.04
24.98,1356.94,1347.76,3676.91,3676.91,3004.91,2981.22,4457.89,4395.91,5318.26
23.23,1347.75,1362.84,3687.58,3687.58,3002.64,3008.83,4415.58,4426.12,5196.71
22.85,1362.84,1365.4,3684.64,3684.64,3022.68,3052.94,4442.88,4428.71,5267.54
24.52,1365.4,1341.03,3580.19,3580.19,3040.61,2991.06,4410.59,4306.4,5235.66
24.64,1341.03,1328.72,3638.62,3638.62,2998.72,3026.58,4333.66,4382.06,5050.55
25.59,1328.72,1328.05,3633.44,3633.44,3002.26,2990.64,4321.18,4377.87,5088.65
26.27,1328.05,1322.18,3614.05,3614.05,2994.34,2948.06,4352.73,4354.75,5105.01
27.4,1322.18,1305.33,3590.69,3590.69,2955.99,2945.02,4355.1,4326.2,5097.69
27.01,1305.33,1313.71,3512.71,3512.71,2920.49,2883.5,4277.68,4240.7,5094.48
26.6,1313.71,1300.29,3525.47,3525.47,2898.54,2885.14,4266.55,4223.64,5013.38
27.66,1300.29,1297.8,3585.58,3585.58,2892.14,2905.71,4233.44,4292.9,5001.33
28.45,1297.8,1281.43,3535.1,3535.1,2895.17,2865.59,4277.96,4245.35,5089.83
25.39,1281.43,1301.93,3551.39,3551.39,2884.77,2885.55,4268.95,4268.95,5013.71
25.03,1301.93,1298.16,3640.44,3640.44,2916.6,2943.64,4338.9,4365.66,5073.28
22.31,1298.16,1327.68,3710.57,3710.57,2937.23,3029.47,4352.32,4434.28,5111.02
23.07,1327.68,1330.77,3724.68,3724.68,3028.52,3051.05,4458.32,4458.75,5241.57
21.67,1330.77,1344.16,3747.89,3747.89,3069.96,3090.79,4464.46,4479.75,5256.85
23.3,1344.16,1332.84,3738.83,3738.83,3109.71,3119.01,4502.34,4479.26,5272.58
24.39,1332.84,1323.59,3679.48,3679.48,3115.69,3088.54,4461.61,4408.9,5213.21
22.95,1323.59,1336.61,3715.39,3715.39,3138.04,3108.59,4411.5,4472,5200.24
22.55,1336.61,1360.22,3752.59,3752.59,3136.15,3166.45,4469.37,4487.35,5267.29
22.4,1360.22,1363.5,3781.3,3781.3,3171.44,3144.67,4527.92,4540.4,5328.73
20.96,1363.5,1381.79,3856.72,3856.72,3166.71,3201.73,4556.11,4629.23,5321.41
21.21,1381.79,1362.01,3852.53,3852.53,3237.65,3232.93,4651.01,4629.37,5433.94
21.83,1362.01,1348.27,3853.48,3853.48,3224.39,3236.03,4604.66,4642.71,5368.19
24.63,1348.27,1324.02,3837.7,3837.7,3241.13,3237.77,4664.17,4657.44,5414.42
24.45,1324.02,1320.41,3769.14,3769.14,3212.07,3207.23,4605.58,4589.22,5346.83
22.93,1320.41,1331.07,3795.62,3795.62,3200.47,3188.54,4606.8,4633.38,5286.58
24.53,1331.07,1319.11,3718.37,3718.37,3171.7,3126.37,4614.76,4550.6,5337.62
20.98,1319.11,1357.24,3809.11,3809.11,3136.4,3178.78,4571.64,4672.37,5202.54
22.21,1338.175,1353.845,3842.59,3842.59,3200.42,3201.64,4681.59,4668.04,5343.7
23.44,1357.24,1350.45,3834.34,3834.34,3204.01,3186.83,4663.59,4679.93,5397.48
23.82,1350.45,1344.15,3827.07,3827.07,3177.62,3199.6,4672.08,4680.61,5387.43
23.01,1344.15,1347.66,3858.15,3858.15,3193.89,3219.97,4680.78,4717.42,5397.45
22.03,1347.66,1351.66,3887.09,3887.09,3224.81,3224.94,4715.85,4745.48,5438.64
22.89,1351.66,1344.13,3858.01,3858.01,3227.71,3204.88,4748.5,4716.78,5489.6
23.77,1344.13,1336.29,3825.86,3825.86,3208.37,3198.01,4734.36,4697.39,5457.27
24.56,1336.29,1317.97,3816.53,3816.53,3191.19,3194.31,4666.57,4662.02,5385.42
25.25,1317.97,1318.48,3775.24,3775.24,3179.96,3220.4,4625.74,4640.55,5356.43
23.3,1318.48,1335.42,3748.75,3748.75,3229.21,3252.09,4670.36,4644.32,5331.52
24.03,1335.42,1335.53,3782.02,3782.02,3248.83,3232.99,4664.71,4680.49,5327.84
26.4,1277.36,1283.31,3727.93,3727.93,3157.64,3171.22,4568.27,4596.6,5207.66
26.06,1283.31,1282.2,3673.4,3673.4,3149.39,3132.68,4597.06,4543.92,5254.51
26.49,1282.2,1268.37,3666.99,3666.99,3134.45,3092.19,4588.23,4535.08,5157.17
25.41,1268.37,1282.71,3669.71,3669.71,3084.79,3074.67,4522.28,4591.42,5127.11
24.93,1282.71,1282.81,3642.34,3642.34,3077.23,3033.85,4588.8,4550.57,5166.57
24.46,1282.81,1304.6,3695.09,3695.09,3016.99,3004.37,4565.35,4603.24,5134.97
24.79,1304.6,1301.35,3731.23,3731.23,2999.97,3021.34,4626.42,4661.13,5245.83
22.06,1301.35,1325.4,3752.79,3752.79,3005.32,3024.64,4645.52,4691.72,5275.56
23.58,1325.4,1317.64,3785.24,3785.24,3040.46,3059.03,4723.97,4742.26,5395.32
20.49,1317.64,1336.02,3784.32,3784.32,3064.29,3049.72,4734.8,4721.93,5409.44
20.63,1336.02,1335.21,3789.89,3789.89,3050.14,3026.55,4713.6,4722.35,5453.08
22.84,1335.21,1313.04,3756.44,3756.44,3042.19,3005.79,4718.48,4658.54,5409.24
25.96,1313.04,1285.55,3724.4,3724.4,2987.98,2982.02,4609.06,4602.85,5315.57
26.05,1285.55,1283.42,3695.77,3695.77,2996.36,2995.24,4579.77,4583.63,5270.53
28.75,1283.42,1247.41,3638.82,3638.82,2986.26,2962.6,4555.72,4524.42,5211.66
28.19,1247.41,1254.13,3607.72,3607.72,2970.43,2910.27,4505.33,4495.3,5160.8
26.56,1254.13,1261.32,3691.34,3691.34,2908.16,2960.7,4524.62,4591.2,5172.37
23.9,1261.32,1289.43,3699.15,3699.15,2960.31,2986.23,4581.16,4577.83,5291.07
24.02,1289.43,1283.61,3691.66,3691.66,2984.37,2980.84,4595.38,4602.39,5290.19
21.64,1283.61,1301.65,3778.61,3778.61,2989.7,3000.13,4606.98,4677.8,5272.62
23.6,1301.65,1293.63,3757.7,3757.7,3008.81,2962.77,4674.53,4669.28,5356.7
24.26,1293.63,1281.91,3796.72,3796.72,2960.8,2960.03,4666.21,4706.59,5306.71
24.2,1281.91,1296.71,3786.07,3786.07,2955.99,2974.48,4679.2,4695.05,5356.71
21.34,1296.71,1342.44,3866.75,3866.75,2977.79,3014.73,4716.44,4748.62,5360.58
22.2,1342.44,1362.93,3922.91,3922.91,3031.33,3085.62,4809.95,4888.62,5503.19
22.09,1362.93,1354.12,3913.89,3913.89,3059.165,3093.97,4841.415,4893.57,5518.74
23.1,1354.12,1347.74,3923.14,3923.14,3087,3102.32,4872.88,4898.52,5524.42
23.16,1347.74,1354.93,3955.95,3955.95,3106.47,3143.34,4875.67,4917.84,5532.06
